year,country,emigration,immigration,return_rate_country
2020,Übriges Asien,665,1415,2.1278195488721803
2020,Übriges Europa,101,95,0.9405940594059405
2020,Übriges Ozeanien,35,61,1.7428571428571429
2021,Afghanistan,59,168,2.847457627118644
2021,Albanien,59,55,0.9322033898305084
2021,Algerien,126,152,1.2063492063492063
2021,Andorra,19,7,0.3684210526315789
2021,Angola,24,29,1.2083333333333333
2021,Argentinien,254,565,2.2244094488188977
2021,Armenien,30,42,1.4
2021,Aserbaidschan,29,42,1.4482758620689655
2021,Australien,1182,1085,0.9179357021996616
2021,Belarus,178,159,0.8932584269662921
2021,Belgien,1925,1746,0.907012987012987
2021,"Bolivien, Plurinationaler Staat",266,228,0.8571428571428571
2021,Bosnien und Herzegowina,197,104,0.5279187817258884
2021,Brasilien,923,1090,1.180931744312026
2021,Bulgarien,961,296,0.30801248699271594
2021,Chile,264,540,2.0454545454545454
2021,China,1143,1565,1.3692038495188101
2021,Costa Rica,418,144,0.3444976076555024
2021,Cote d'Ivoire,15,28,1.8666666666666667
2021,Dänemark,2132,720,0.33771106941838647
2021,Estland,135,52,0.3851851851851852
2021,Finnland,474,208,0.4388185654008439
2021,Frankreich,5415,4292,0.7926131117266851
2021,Georgien,212,78,0.36792452830188677
2021,Ghana,127,167,1.31496062992126
2021,Griechenland,1129,552,0.48892825509300264
2021,Honduras,8,38,4.75
2021,Indien,407,360,0.8845208845208845
2021,Indonesien,361,240,0.6648199445983379
2021,Insgesamt,247829,183650,0.7410351492359651
2021,Irak,502,628,1.250996015936255
2021,"Iran, Islamische Republik",187,254,1.358288770053476
2021,Irland,855,693,0.8105263157894737
2021,Island,92,56,0.6086956521739131
2021,Israel,451,439,0.9733924611973392
2021,Italien,2688,1661,0.6179315476190477
2021,Japan,341,502,1.4721407624633431
2021,Jemen,11,5,0.45454545454545453
2021,Jordanien,226,216,0.9557522123893806
2021,Kamerun,91,82,0.9010989010989011
2021,Kanada,1579,1242,0.7865737808739709
2021,Kasachstan,299,2867,9.588628762541806
2021,Kenia,266,209,0.7857142857142857
2021,Kirgisistan,80,197,2.4625
2021,Kolumbien,309,409,1.3236245954692556
2021,"Kongo, Demokratische Republik",37,32,0.8648648648648649
2021,"Kongo, Republik",4,4,1.0
2021,"Korea, Demokratische Volksrepublik",15,14,0.9333333333333333
2021,"Korea, Republik",249,208,0.8353413654618473
2021,Kosovo,155,117,0.7548387096774194
2021,Kroatien,759,250,0.32938076416337286
2021,Kuwait,20,30,1.5
2021,Lettland,124,111,0.8951612903225806
2021,Libanon,361,792,2.193905817174515
2021,Libyen,88,25,0.2840909090909091
2021,Litauen,123,72,0.5853658536585366
2021,Luxemburg,618,585,0.9466019417475728
2021,Malta,219,141,0.6438356164383562
2021,Marokko,342,367,1.0730994152046784
2021,Mexiko,1068,961,0.899812734082397
2021,Montenegro (ab 03.06.2006),63,44,0.6984126984126984
2021,Namibia,184,229,1.2445652173913044
2021,Neuseeland,439,351,0.7995444191343963
2021,Nicaragua,43,49,1.1395348837209303
2021,Niederlande,3602,2699,0.749305941143809
2021,Niger,15,21,1.4
2021,Nigeria,132,172,1.303030303030303
2021,Nordmazedonien,63,61,0.9682539682539683
2021,Norwegen,1107,573,0.5176151761517616
2021,Pakistan,281,317,1.1281138790035588
2021,Paraguay,1304,305,0.2338957055214724
2021,Peru,205,384,1.8731707317073172
2021,Philippinen,290,429,1.4793103448275862
2021,Polen,4466,1915,0.42879534258844604
2021,Portugal,2070,953,0.4603864734299517
2021,Ruanda,40,39,0.975
2021,Rumänien,1234,545,0.44165316045380876
2021,Russische Föderation,2283,4848,2.1235216819973717
2021,Saudi-Arabien,192,180,0.9375
2021,Schweden,2616,1067,0.40787461773700306
2021,Schweiz,16996,9447,0.555836667451165
2021,Senegal,50,50,1.0
2021,Serbien,256,164,0.640625
2021,Singapur,418,667,1.5956937799043063
2021,Slowakei,160,85,0.53125
2021,Slowenien,151,59,0.39072847682119205
2021,Somalia,31,15,0.4838709677419355
2021,Spanien,6361,4270,0.6712781009275272
2021,Syrien,55,102,1.8545454545454545
2021,Südafrika,553,950,1.7179023508137432
2021,Tadschikistan,19,19,1.0
2021,Tansania,187,98,0.5240641711229946
2021,Thailand,1333,894,0.6706676669167292
2021,Tschechien,717,502,0.700139470013947
2021,Tunesien,234,368,1.5726495726495726
2021,Türkei,5694,5132,0.9012996136283807
2021,Uganda,123,114,0.926829268292683
2021,Ukraine,350,808,2.3085714285714287
2021,Unbekanntes Ausland,2098,1090,0.5195424213536701
2021,Ungarn,1486,554,0.3728129205921938
2021,Ungeklärt / Ohne Angabe,129084,91486,0.7087322983483623
2021,Uruguay,106,68,0.6415094339622641
2021,Usbekistan,29,52,1.793103448275862
2021,"Venezuela, Bolivarische Republik",72,176,2.4444444444444446
2021,Vereinigte Arabische Emirate,1512,954,0.6309523809523809
2021,Vereinigte Staaten,8400,7459,0.8879761904761905
2021,Vereinigtes Königreich,4778,4841,1.0131854332356636
2021,Vietnam,135,254,1.8814814814814815
2021,Zentralafrikanische Republik,13,11,0.8461538461538461
2021,Zypern,880,214,0.2431818181818182
2021,Ägypten,446,473,1.0605381165919283
2021,Äthiopien,92,175,1.9021739130434783
2021,Österreich,11383,6415,0.5635596942809453
2021,Übriges Afrika,559,565,1.0107334525939178
2021,Übriges Amerika,891,859,0.9640852974186308
2021,Übriges Asien,723,985,1.3623789764868603
2021,Übriges Europa,150,125,0.8333333333333334
2021,Übriges Ozeanien,44,48,1.0909090909090908
2022,Afghanistan,65,160,2.4615384615384617
2022,Albanien,90,56,0.6222222222222222
2022,Algerien,141,173,1.2269503546099292
2022,Andorra,18,8,0.4444444444444444
2022,Angola,9,14,1.5555555555555556
2022,Argentinien,332,458,1.3795180722891567
2022,Armenien,55,40,0.7272727272727273
2022,Aserbaidschan,25,39,1.56
2022,Australien,2856,1623,0.5682773109243697
2022,Belarus,165,261,1.5818181818181818
2022,Belgien,1981,1514,0.7642604745078243
2022,"Bolivien, Plurinationaler Staat",357,214,0.5994397759103641
2022,Bosnien und Herzegowina,185,105,0.5675675675675675
2022,Brasilien,1204,1125,0.9343853820598007
2022,Bulgarien,1240,365,0.29435483870967744
2022,Chile,326,533,1.6349693251533743
2022,China,1011,1949,1.9277942631058358
2022,Costa Rica,389,209,0.5372750642673522
2022,Cote d'Ivoire,37,44,1.1891891891891893
2022,Dänemark,3387,808,0.23855919692943608
2022,Estland,106,49,0.46226415094339623
2022,Finnland,487,244,0.5010266940451745
2022,Frankreich,6301,4067,0.645453102682114
2022,Georgien,243,129,0.5308641975308642
2022,Ghana,144,219,1.5208333333333333
2022,Griechenland,1441,679,0.4712005551700208
2022,Honduras,22,27,1.2272727272727273
2022,Indien,610,393,0.6442622950819672
2022,Indonesien,585,270,0.46153846153846156
2022,Insgesamt,268167,184753,0.6889475587973166
2022,Irak,569,682,1.1985940246045694
2022,"Iran, Islamische Republik",220,272,1.2363636363636363
2022,Irland,1134,635,0.5599647266313933
2022,Island,125,55,0.44
2022,Israel,496,412,0.8306451612903226
2022,Italien,3214,1746,0.5432482887367766
2022,Japan,817,482,0.5899632802937577
2022,Jemen,10,19,1.9
2022,Jordanien,238,271,1.138655462184874
2022,Kamerun,81,94,1.1604938271604939
2022,Kanada,2173,1224,0.563276576161988
2022,Kasachstan,496,2738,5.520161290322581
2022,Kenia,200,262,1.31
2022,Kirgisistan,68,124,1.8235294117647058
2022,Kolumbien,357,419,1.173669467787115
2022,"Kongo, Demokratische Republik",25,31,1.24
2022,"Kongo, Republik",9,14,1.5555555555555556
2022,"Korea, Demokratische Volksrepublik",17,17,1.0
2022,"Korea, Republik",260,238,0.9153846153846154
2022,Kosovo,140,144,1.0285714285714285
2022,Kroatien,1100,350,0.3181818181818182
2022,Kuwait,48,39,0.8125
2022,Lettland,134,113,0.8432835820895522
2022,Libanon,426,589,1.3826291079812207
2022,Libyen,101,53,0.5247524752475248
2022,Litauen,127,80,0.6299212598425197
2022,Luxemburg,658,495,0.7522796352583586
2022,Malta,294,142,0.48299319727891155
2022,Marokko,457,412,0.9015317286652079
2022,Mexiko,1231,967,0.7855402112103981
2022,Montenegro (ab 03.06.2006),226,61,0.26991150442477874
2022,Namibia,178,233,1.3089887640449438
2022,Neuseeland,767,500,0.651890482398957
2022,Nicaragua,41,39,0.9512195121951219
2022,Niederlande,3806,2344,0.6158696794534945
2022,Niger,13,30,2.3076923076923075
2022,Nigeria,106,238,2.2452830188679247
2022,Nordmazedonien,82,65,0.7926829268292683
2022,Norwegen,1481,629,0.424713031735314
2022,Pakistan,318,365,1.1477987421383649
2022,Paraguay,1573,423,0.26891290527654166
2022,Peru,292,376,1.2876712328767124
2022,Philippinen,542,398,0.7343173431734318
2022,Polen,4606,2170,0.47112462006079026
2022,Portugal,2757,1209,0.4385201305767138
2022,Ruanda,41,43,1.048780487804878
2022,Rumänien,1516,679,0.4478891820580475
2022,Russische Föderation,2871,5622,1.9582027168234064
2022,Saudi-Arabien,311,150,0.48231511254019294
2022,Schweden,3457,1155,0.3341047150708707
2022,Schweiz,20107,8581,0.42676679763266523
2022,Senegal,54,55,1.0185185185185186
2022,Serbien,385,213,0.5532467532467532
2022,Singapur,566,525,0.9275618374558304
2022,Slowakei,169,92,0.5443786982248521
2022,Slowenien,184,95,0.5163043478260869
2022,Somalia,46,18,0.391304347826087
2022,Spanien,8658,4443,0.5131670131670132
2022,Syrien,88,156,1.7727272727272727
2022,Südafrika,623,986,1.5826645264847512
2022,Tadschikistan,13,20,1.5384615384615385
2022,Tansania,235,111,0.4723404255319149
2022,Thailand,2057,1092,0.5308701993193972
2022,Tschechien,784,485,0.6186224489795918
2022,Tunesien,317,394,1.2429022082018928
2022,Türkei,5722,5974,1.0440405452638937
2022,Uganda,75,82,1.0933333333333333
2022,Ukraine,439,2265,5.159453302961276
2022,Unbekanntes Ausland,3146,1255,0.3989192625556262
2022,Ungarn,2052,652,0.31773879142300193
2022,Ungeklärt / Ohne Angabe,124404,89397,0.7186022957461174
2022,Uruguay,202,79,0.3910891089108911
2022,Usbekistan,40,33,0.825
2022,"Venezuela, Bolivarische Republik",108,115,1.0648148148148149
2022,Vereinigte Arabische Emirate,1863,909,0.48792270531400966
2022,Vereinigte Staaten,9515,6959,0.7313715186547557
2022,Vereinigtes Königreich,5014,4045,0.8067411248504188
2022,Vietnam,335,253,0.755223880597015
2022,Zentralafrikanische Republik,21,7,0.3333333333333333
2022,Zypern,951,320,0.33648790746582546
2022,Ägypten,622,551,0.8858520900321544
2022,Äthiopien,109,123,1.128440366972477
2022,Österreich,12423,6255,0.503501569669162
2022,Übriges Afrika,544,677,1.244485294117647
2022,Übriges Amerika,1059,925,0.8734655335221907
2022,Übriges Asien,1012,843,0.8330039525691699
2022,Übriges Europa,158,100,0.6329113924050633
2022,Übriges Ozeanien,46,45,0.9782608695652174
2023,Afghanistan,41,105,2.5609756097560976
2023,Albanien,82,77,0.9390243902439024
2023,Algerien,202,224,1.108910891089109
2023,Andorra,25,14,0.56
2023,Angola,6,17,2.8333333333333335
2023,Argentinien,333,478,1.4354354354354355
2023,Armenien,51,53,1.0392156862745099
2023,Aserbaidschan,31,38,1.2258064516129032
2023,Australien,3025,1825,0.6033057851239669
2023,Belarus,115,162,1.4086956521739131
2023,Belgien,1913,1427,0.7459487715629901
2023,"Bolivien, Plurinationaler Staat",253,277,1.0948616600790513
2023,Bosnien und Herzegowina,196,124,0.6326530612244898
2023,Brasilien,1140,1240,1.087719298245614
2023,Bulgarien,1041,454,0.43611911623439004
2023,Chile,351,499,1.4216524216524216
2023,China,1206,1645,1.3640132669983416
2023,Costa Rica,341,235,0.6891495601173021
2023,Cote d'Ivoire,32,28,0.875
2023,Dänemark,2996,975,0.32543391188251003
2023,Estland,106,65,0.6132075471698113
2023,Finnland,438,228,0.5205479452054794
2023,Frankreich,5826,4120,0.707174733951253
2023,Georgien,154,168,1.0909090909090908
2023,Ghana,149,226,1.516778523489933
2023,Griechenland,1533,799,0.5212002609262884
2023,Honduras,23,30,1.3043478260869565
2023,Indien,654,442,0.6758409785932722
2023,Indonesien,589,419,0.7113752122241087
2023,Insgesamt,265035,191356,0.7220027543531986
2023,Irak,803,580,0.7222914072229141
2023,"Iran, Islamische Republik",213,304,1.4272300469483568
2023,Irland,899,642,0.71412680756396
2023,Island,148,78,0.527027027027027
2023,Israel,475,775,1.631578947368421
2023,Italien,3382,1914,0.5659373151981076
2023,Japan,735,592,0.8054421768707483
2023,Jemen,15,15,1.0
2023,Jordanien,238,286,1.2016806722689075
2023,Kamerun,79,123,1.5569620253164558
2023,Kanada,2137,1495,0.6995788488535329
2023,Kasachstan,522,2744,5.256704980842912
2023,Kenia,265,221,0.8339622641509434
2023,Kirgisistan,74,230,3.108108108108108
2023,Kolumbien,326,489,1.5
2023,"Kongo, Demokratische Republik",23,29,1.2608695652173914
2023,"Korea, Demokratische Volksrepublik",26,9,0.34615384615384615
2023,"Korea, Republik",261,270,1.0344827586206897
2023,Kosovo,166,145,0.8734939759036144
2023,Kroatien,876,391,0.4463470319634703
2023,Kuwait,53,34,0.6415094339622641
2023,Lettland,132,131,0.9924242424242424
2023,Libanon,584,616,1.0547945205479452
2023,Libyen,109,49,0.44954128440366975
2023,Litauen,123,82,0.6666666666666666
2023,Luxemburg,626,481,0.768370607028754
2023,Malta,293,158,0.5392491467576792
2023,Marokko,585,450,0.7692307692307693
2023,Mexiko,849,992,1.1684334511189636
2023,Montenegro (ab 03.06.2006),148,75,0.5067567567567568
2023,Namibia,191,215,1.12565445026178
2023,Neuseeland,966,658,0.6811594202898551
2023,Nicaragua,40,43,1.075
2023,Niederlande,3780,2373,0.6277777777777778
2023,Niger,7,27,3.857142857142857
2023,Nigeria,94,201,2.1382978723404253
2023,Nordmazedonien,86,56,0.6511627906976745
2023,Norwegen,1191,694,0.5827036104114189
2023,Pakistan,349,482,1.3810888252148996
2023,Paraguay,674,566,0.8397626112759644
2023,Peru,280,345,1.2321428571428572
2023,Philippinen,564,492,0.8723404255319149
2023,Polen,4080,1961,0.4806372549019608
2023,Portugal,2569,1426,0.5550797975866095
2023,Ruanda,23,30,1.3043478260869565
2023,Rumänien,1424,640,0.449438202247191
2023,Russische Föderation,3153,4967,1.575325087218522
2023,Saudi-Arabien,402,150,0.373134328358209
2023,Schweden,2545,1201,0.4719056974459725
2023,Schweiz,20973,8340,0.3976541267343728
2023,Senegal,83,90,1.0843373493975903
2023,Serbien,318,207,0.6509433962264151
2023,Singapur,503,531,1.0556660039761432
2023,Slowakei,198,96,0.48484848484848486
2023,Slowenien,193,71,0.36787564766839376
2023,Somalia,20,16,0.8
2023,Spanien,8727,4817,0.5519651655780909
2023,Syrien,147,126,0.8571428571428571
2023,Südafrika,654,797,1.2186544342507646
2023,Tadschikistan,22,21,0.9545454545454546
2023,Tansania,104,127,1.2211538461538463
2023,Thailand,2190,1229,0.5611872146118722
2023,Tschechien,770,505,0.6558441558441559
2023,Tunesien,320,350,1.09375
2023,Türkei,5371,6907,1.2859802643827964
2023,Uganda,84,119,1.4166666666666667
2023,Ukraine,330,369,1.1181818181818182
2023,Unbekanntes Ausland,2706,1110,0.41019955654101997
2023,Ungarn,1703,787,0.46212566059894306
2023,Ungeklärt / Ohne Angabe,125684,95026,0.7560707806880749
2023,Uruguay,136,105,0.7720588235294118
2023,Usbekistan,30,56,1.8666666666666667
2023,"Venezuela, Bolivarische Republik",79,133,1.6835443037974684
2023,Vereinigte Arabische Emirate,2285,854,0.3737417943107221
2023,Vereinigte Staaten,9182,6887,0.7500544543672403
2023,Vereinigtes Königreich,4494,3814,0.8486871384067646
2023,Vietnam,345,307,0.8898550724637682
2023,Zentralafrikanische Republik,10,13,1.3
2023,Zypern,885,349,0.3943502824858757
2023,Ägypten,652,551,0.8450920245398773
2023,Äthiopien,115,114,0.991304347826087
2023,Österreich,12504,6155,0.4922424824056302
2023,Übriges Afrika,504,836,1.6587301587301588
2023,Übriges Amerika,785,971,1.2369426751592356
2023,Übriges Asien,1259,1044,0.82922954725973
2023,Übriges Europa,162,137,0.845679012345679
2023,Übriges Ozeanien,66,58,0.8787878787878788
2024,Afghanistan,76,98,1.2894736842105263
2024,Albanien,86,77,0.8953488372093024
2024,Algerien,209,161,0.7703349282296651
2024,Andorra,21,11,0.5238095238095238
2024,Angola,22,33,1.5
2024,Argentinien,294,366,1.2448979591836735
2024,Armenien,31,45,1.4516129032258065
2024,Aserbaidschan,35,34,0.9714285714285714
2024,Australien,2905,2175,0.7487091222030982
2024,Belarus,119,114,0.957983193277311
2024,Belgien,1874,1442,0.7694770544290288
2024,"Bolivien, Plurinationaler Staat",223,274,1.2286995515695067
2024,Bosnien und Herzegowina,197,104,0.5279187817258884
2024,Brasilien,1166,1118,0.9588336192109777
2024,Bulgarien,1240,445,0.3588709677419355
2024,Chile,369,481,1.3035230352303524
2024,China,1173,1390,1.184995737425405
2024,Costa Rica,238,244,1.0252100840336134
2024,Cote d'Ivoire,25,32,1.28
2024,Dänemark,2857,1075,0.37626881344067203
2024,Estland,95,74,0.7789473684210526
2024,Finnland,396,263,0.6641414141414141
2024,Frankreich,5543,4239,0.7647483312285765
2024,Georgien,176,149,0.8465909090909091
2024,Ghana,142,203,1.4295774647887325
2024,Griechenland,1721,773,0.4491574665891923
2024,Honduras,17,22,1.2941176470588236
2024,Indien,667,488,0.7316341829085458
2024,Indonesien,656,439,0.6692073170731707
2024,Insgesamt,269986,189107,0.7004326150244827
2024,Irak,918,626,0.681917211328976
2024,"Iran, Islamische Republik",225,255,1.1333333333333333
2024,Irland,984,653,0.6636178861788617
2024,Island,104,63,0.6057692307692307
2024,Israel,441,553,1.253968253968254
2024,Italien,3442,1920,0.557815223707147
2024,Japan,863,601,0.6964078794901506
2024,Jemen,34,20,0.5882352941176471
2024,Jordanien,376,239,0.6356382978723404
2024,Kamerun,106,146,1.3773584905660377
2024,Kanada,2004,1645,0.8208582834331337
2024,Kasachstan,498,1699,3.4116465863453813
2024,Kenia,253,260,1.0276679841897234
2024,Kirgisistan,96,152,1.5833333333333333
2024,Kolumbien,337,399,1.1839762611275964
2024,"Kongo, Demokratische Republik",26,38,1.4615384615384615
2024,"Kongo, Republik",11,5,0.45454545454545453
2024,"Korea, Demokratische Volksrepublik",21,18,0.8571428571428571
2024,"Korea, Republik",273,245,0.8974358974358975
2024,Kosovo,215,142,0.6604651162790698
2024,Kroatien,974,370,0.3798767967145791
2024,Kuwait,54,36,0.6666666666666666
2024,Lettland,147,99,0.673469387755102
2024,Libanon,608,1191,1.9588815789473684
2024,Libyen,164,68,0.4146341463414634
2024,Litauen,163,69,0.4233128834355828
2024,Luxemburg,654,435,0.6651376146788991
2024,Malta,317,167,0.526813880126183
2024,Marokko,644,432,0.6708074534161491
2024,Mexiko,902,876,0.9711751662971175
2024,Montenegro (ab 03.06.2006),123,69,0.5609756097560976
2024,Namibia,190,209,1.1
2024,Neuseeland,844,752,0.8909952606635071
2024,Nicaragua,36,42,1.1666666666666667
2024,Niederlande,3674,2421,0.6589548176374523
2024,Niger,9,14,1.5555555555555556
2024,Nigeria,97,212,2.185567010309278
2024,Nordmazedonien,96,52,0.5416666666666666
2024,Norwegen,1199,739,0.6163469557964971
2024,Pakistan,335,410,1.2238805970149254
2024,Paraguay,614,528,0.8599348534201955
2024,Peru,271,319,1.1771217712177122
2024,Philippinen,566,485,0.8568904593639576
2024,Polen,4300,1786,0.4153488372093023
2024,Portugal,2427,1354,0.5578903996703749
2024,Ruanda,22,53,2.409090909090909
2024,Rumänien,1710,764,0.44678362573099417
2024,Russische Föderation,3210,3682,1.1470404984423677
2024,Saudi-Arabien,599,213,0.3555926544240401
2024,Schweden,2478,1187,0.47901533494753834
2024,Schweiz,20695,8378,0.4048320850446968
2024,Senegal,54,72,1.3333333333333333
2024,Serbien,350,220,0.6285714285714286
2024,Singapur,422,438,1.037914691943128
2024,Slowakei,167,81,0.48502994011976047
2024,Slowenien,191,99,0.518324607329843
2024,Somalia,37,23,0.6216216216216216
2024,Spanien,8869,4954,0.5585748111399256
2024,Sudan (ohne Südsudan) (ab 09.07.2011),5,19,3.8
2024,Syrien,174,140,0.8045977011494253
2024,Südafrika,644,779,1.2096273291925466
2024,Südsudan (ab 09.07.2011),7,10,1.4285714285714286
2024,Tadschikistan,21,29,1.380952380952381
2024,Tansania,125,158,1.264
2024,Thailand,2314,1333,0.5760587726879862
2024,Tschechien,762,538,0.7060367454068242
2024,Tunesien,400,373,0.9325
2024,Türkei,5203,5502,1.0574668460503556
2024,Uganda,63,103,1.6349206349206349
2024,Ukraine,234,310,1.3247863247863247
2024,Unbekanntes Ausland,2607,1039,0.398542385884158
2024,Ungarn,1742,721,0.41389207807118256
2024,Ungeklärt / Ohne Angabe,128593,96241,0.7484155436143491
2024,Uruguay,153,120,0.7843137254901961
2024,Usbekistan,30,61,2.033333333333333
2024,"Venezuela, Bolivarische Republik",65,107,1.646153846153846
2024,Vereinigte Arabische Emirate,2674,1021,0.3818249813014211
2024,Vereinigte Staaten,9307,6835,0.7343934672826904
2024,Vereinigtes Königreich,4450,3659,0.822247191011236
2024,Vietnam,376,286,0.7606382978723404
2024,Zentralafrikanische Republik,6,8,1.3333333333333333
2024,Zypern,1059,349,0.3295561850802644
2024,Ägypten,768,619,0.8059895833333334
2024,Äthiopien,108,104,0.9629629629629629
2024,Österreich,13308,6520,0.48993086865043584
2024,Übriges Afrika,559,634,1.1341681574239715
2024,Übriges Amerika,792,893,1.1275252525252526
2024,Übriges Asien,1187,1094,0.9216512215669755
2024,Übriges Europa,152,94,0.618421052631579
2024,Übriges Ozeanien,86,61,0.7093023255813954
