year,dimension_type,dimension_value,direction,value
2022,country,Belgien,emigration,1981.0
2022,country,Belgien,immigration,1514.0
2022,country,"Bolivien, Plurinationaler Staat",emigration,357.0
2022,country,"Bolivien, Plurinationaler Staat",immigration,214.0
2022,country,Bosnien und Herzegowina,emigration,185.0
2022,country,Bosnien und Herzegowina,immigration,105.0
2022,country,Brasilien,emigration,1204.0
2022,country,Brasilien,immigration,1125.0
2022,country,Bulgarien,emigration,1240.0
2022,country,Bulgarien,immigration,365.0
2022,country,Chile,emigration,326.0
2022,country,Chile,immigration,533.0
2022,country,China,emigration,1011.0
2022,country,China,immigration,1949.0
2022,country,Costa Rica,emigration,389.0
2022,country,Costa Rica,immigration,209.0
2022,country,Cote d'Ivoire,emigration,37.0
2022,country,Cote d'Ivoire,immigration,44.0
2022,country,Dänemark,emigration,3387.0
2022,country,Dänemark,immigration,808.0
2022,country,Estland,emigration,106.0
2022,country,Estland,immigration,49.0
2022,country,Finnland,emigration,487.0
2022,country,Finnland,immigration,244.0
2022,country,Frankreich,emigration,6301.0
2022,country,Frankreich,immigration,4067.0
2022,country,Georgien,emigration,243.0
2022,country,Georgien,immigration,129.0
2022,country,Ghana,emigration,144.0
2022,country,Ghana,immigration,219.0
2022,country,Griechenland,emigration,1441.0
2022,country,Griechenland,immigration,679.0
2022,country,Honduras,emigration,22.0
2022,country,Honduras,immigration,27.0
2022,country,Indien,emigration,610.0
2022,country,Indien,immigration,393.0
2022,country,Indonesien,emigration,585.0
2022,country,Indonesien,immigration,270.0
2022,country,Irak,emigration,569.0
2022,country,Irak,immigration,682.0
2022,country,"Iran, Islamische Republik",emigration,220.0
2022,country,"Iran, Islamische Republik",immigration,272.0
2022,country,Irland,emigration,1134.0
2022,country,Irland,immigration,635.0
2022,country,Island,emigration,125.0
2022,country,Island,immigration,55.0
2022,country,Israel,emigration,496.0
2022,country,Israel,immigration,412.0
2022,country,Italien,emigration,3214.0
2022,country,Italien,immigration,1746.0
2022,country,Japan,emigration,817.0
2022,country,Japan,immigration,482.0
2022,country,Jemen,emigration,10.0
2022,country,Jemen,immigration,19.0
2022,country,Jordanien,emigration,238.0
2022,country,Jordanien,immigration,271.0
2022,country,Kamerun,emigration,81.0
2022,country,Kamerun,immigration,94.0
2022,country,Kanada,emigration,2173.0
2022,country,Kanada,immigration,1224.0
2022,country,Kasachstan,emigration,496.0
2022,country,Kasachstan,immigration,2738.0
2022,country,Kenia,emigration,200.0
2022,country,Kenia,immigration,262.0
2022,country,Kirgisistan,emigration,68.0
2022,country,Kirgisistan,immigration,124.0
2022,country,Kolumbien,emigration,357.0
2022,country,Kolumbien,immigration,419.0
2022,country,"Kongo, Demokratische Republik",emigration,25.0
2022,country,"Kongo, Demokratische Republik",immigration,31.0
2022,country,"Kongo, Republik",emigration,9.0
2022,country,"Kongo, Republik",immigration,14.0
2022,country,"Korea, Demokratische Volksrepublik",emigration,17.0
2022,country,"Korea, Demokratische Volksrepublik",immigration,17.0
2022,country,"Korea, Republik",emigration,260.0
2022,country,"Korea, Republik",immigration,238.0
2022,country,Kosovo,emigration,140.0
2022,country,Kosovo,immigration,144.0
2022,country,Kroatien,emigration,1100.0
2022,country,Kroatien,immigration,350.0
2022,country,Kuwait,emigration,48.0
2022,country,Kuwait,immigration,39.0
2022,country,Lettland,emigration,134.0
2022,country,Lettland,immigration,113.0
2022,country,Libanon,emigration,426.0
2022,country,Libanon,immigration,589.0
2022,country,Libyen,emigration,101.0
2022,country,Libyen,immigration,53.0
2022,country,Litauen,emigration,127.0
2022,country,Litauen,immigration,80.0
2022,country,Luxemburg,emigration,658.0
2022,country,Luxemburg,immigration,495.0
2022,country,Malta,emigration,294.0
2022,country,Malta,immigration,142.0
2022,country,Marokko,emigration,457.0
2022,country,Marokko,immigration,412.0
2022,country,Mexiko,emigration,1231.0
2022,country,Mexiko,immigration,967.0
2022,country,Montenegro (ab 03.06.2006),emigration,226.0
2022,country,Montenegro (ab 03.06.2006),immigration,61.0
2022,country,Namibia,emigration,178.0
2022,country,Namibia,immigration,233.0
2022,country,Neuseeland,emigration,767.0
2022,country,Neuseeland,immigration,500.0
2022,country,Nicaragua,emigration,41.0
2022,country,Nicaragua,immigration,39.0
2022,country,Niederlande,emigration,3806.0
2022,country,Niederlande,immigration,2344.0
2022,country,Niger,emigration,13.0
2022,country,Niger,immigration,30.0
2022,country,Nigeria,emigration,106.0
2022,country,Nigeria,immigration,238.0
2022,country,Nordmazedonien,emigration,82.0
2022,country,Nordmazedonien,immigration,65.0
2022,country,Norwegen,emigration,1481.0
2022,country,Norwegen,immigration,629.0
2022,country,Pakistan,emigration,318.0
2022,country,Pakistan,immigration,365.0
2022,country,Paraguay,emigration,1573.0
2022,country,Paraguay,immigration,423.0
2022,country,Peru,emigration,292.0
2022,country,Peru,immigration,376.0
2022,country,Philippinen,emigration,542.0
2022,country,Philippinen,immigration,398.0
2022,country,Polen,emigration,4606.0
2022,country,Polen,immigration,2170.0
2022,country,Portugal,emigration,2757.0
2022,country,Portugal,immigration,1209.0
2022,country,Ruanda,emigration,41.0
2022,country,Ruanda,immigration,43.0
2022,country,Rumänien,emigration,1516.0
2022,country,Rumänien,immigration,679.0
2022,country,Russische Föderation,emigration,2871.0
2022,country,Russische Föderation,immigration,5622.0
2022,country,Saudi-Arabien,emigration,311.0
2022,country,Saudi-Arabien,immigration,150.0
2022,country,Schweden,emigration,3457.0
2022,country,Schweden,immigration,1155.0
2022,country,Schweiz,emigration,20107.0
2022,country,Schweiz,immigration,8581.0
2022,country,Senegal,emigration,54.0
2022,country,Senegal,immigration,55.0
2022,country,Serbien,emigration,385.0
2022,country,Serbien,immigration,213.0
2022,country,Singapur,emigration,566.0
2022,country,Singapur,immigration,525.0
2022,country,Slowakei,emigration,169.0
2022,country,Slowakei,immigration,92.0
2022,country,Slowenien,emigration,184.0
2022,country,Slowenien,immigration,95.0
2022,country,Somalia,emigration,46.0
2022,country,Somalia,immigration,18.0
2022,country,Spanien,emigration,8658.0
2022,country,Spanien,immigration,4443.0
2022,country,Syrien,emigration,88.0
2022,country,Syrien,immigration,156.0
2022,country,Südafrika,emigration,623.0
2022,country,Südafrika,immigration,986.0
2022,country,Tadschikistan,emigration,13.0
2022,country,Tadschikistan,immigration,20.0
2022,country,Tansania,emigration,235.0
2022,country,Tansania,immigration,111.0
2022,country,Thailand,emigration,2057.0
2022,country,Thailand,immigration,1092.0
2022,country,Tschechien,emigration,784.0
2022,country,Tschechien,immigration,485.0
2022,country,Tunesien,emigration,317.0
2022,country,Tunesien,immigration,394.0
2022,country,Türkei,emigration,5722.0
2022,country,Türkei,immigration,5974.0
2022,country,Uganda,emigration,75.0
2022,country,Uganda,immigration,82.0
2022,country,Ukraine,emigration,439.0
2022,country,Ukraine,immigration,2265.0
2022,country,Unbekanntes Ausland,emigration,3146.0
2022,country,Unbekanntes Ausland,immigration,1255.0
2022,country,Ungarn,emigration,2052.0
2022,country,Ungarn,immigration,652.0
2022,country,Ungeklärt / Ohne Angabe,emigration,124404.0
2022,country,Ungeklärt / Ohne Angabe,immigration,89397.0
2022,country,Uruguay,emigration,202.0
2022,country,Uruguay,immigration,79.0
2022,country,Usbekistan,emigration,40.0
2022,country,Usbekistan,immigration,33.0
2022,country,"Venezuela, Bolivarische Republik",emigration,108.0
2022,country,"Venezuela, Bolivarische Republik",immigration,115.0
2022,country,Vereinigte Arabische Emirate,emigration,1863.0
2022,country,Vereinigte Arabische Emirate,immigration,909.0
2022,country,Vereinigte Staaten,emigration,9515.0
2022,country,Vereinigte Staaten,immigration,6959.0
2022,country,Vereinigtes Königreich,emigration,5014.0
2022,country,Vereinigtes Königreich,immigration,4045.0
2022,country,Vietnam,emigration,335.0
2022,country,Vietnam,immigration,253.0
2022,country,Zentralafrikanische Republik,emigration,21.0
2022,country,Zentralafrikanische Republik,immigration,7.0
2022,country,Zypern,emigration,951.0
2022,country,Zypern,immigration,320.0
2022,country,Ägypten,emigration,622.0
2022,country,Ägypten,immigration,551.0
2022,country,Äthiopien,emigration,109.0
2022,country,Äthiopien,immigration,123.0
2022,country,Österreich,emigration,12423.0
2022,country,Österreich,immigration,6255.0
2022,country,Übriges Afrika,emigration,544.0
2022,country,Übriges Afrika,immigration,677.0
2022,country,Übriges Amerika,emigration,1059.0
2022,country,Übriges Amerika,immigration,925.0
2022,country,Übriges Asien,emigration,1012.0
2022,country,Übriges Asien,immigration,843.0
2022,country,Übriges Europa,emigration,158.0
2022,country,Übriges Europa,immigration,100.0
2022,country,Übriges Ozeanien,emigration,46.0
2022,country,Übriges Ozeanien,immigration,45.0
2023,country,Afghanistan,emigration,41.0
2023,country,Afghanistan,immigration,105.0
2023,country,Albanien,emigration,82.0
2023,country,Albanien,immigration,77.0
2023,country,Algerien,emigration,202.0
2023,country,Algerien,immigration,224.0
2023,country,Andorra,emigration,25.0
2023,country,Andorra,immigration,14.0
2023,country,Angola,emigration,6.0
2023,country,Angola,immigration,17.0
2023,country,Argentinien,emigration,333.0
2023,country,Argentinien,immigration,478.0
2023,country,Armenien,emigration,51.0
2023,country,Armenien,immigration,53.0
2023,country,Aserbaidschan,emigration,31.0
2023,country,Aserbaidschan,immigration,38.0
2023,country,Australien,emigration,3025.0
2023,country,Australien,immigration,1825.0
2023,country,Belarus,emigration,115.0
2023,country,Belarus,immigration,162.0
2023,country,Belgien,emigration,1913.0
2023,country,Belgien,immigration,1427.0
2023,country,"Bolivien, Plurinationaler Staat",emigration,253.0
2023,country,"Bolivien, Plurinationaler Staat",immigration,277.0
2023,country,Bosnien und Herzegowina,emigration,196.0
2023,country,Bosnien und Herzegowina,immigration,124.0
2023,country,Brasilien,emigration,1140.0
2023,country,Brasilien,immigration,1240.0
2023,country,Bulgarien,emigration,1041.0
2023,country,Bulgarien,immigration,454.0
2023,country,Chile,emigration,351.0
2023,country,Chile,immigration,499.0
2023,country,China,emigration,1206.0
2023,country,China,immigration,1645.0
2023,country,Costa Rica,emigration,341.0
2023,country,Costa Rica,immigration,235.0
2023,country,Cote d'Ivoire,emigration,32.0
2023,country,Cote d'Ivoire,immigration,28.0
2023,country,Dänemark,emigration,2996.0
2023,country,Dänemark,immigration,975.0
2023,country,Estland,emigration,106.0
2023,country,Estland,immigration,65.0
2023,country,Finnland,emigration,438.0
2023,country,Finnland,immigration,228.0
2023,country,Frankreich,emigration,5826.0
2023,country,Frankreich,immigration,4120.0
2023,country,Georgien,emigration,154.0
2023,country,Georgien,immigration,168.0
2023,country,Ghana,emigration,149.0
2023,country,Ghana,immigration,226.0
2023,country,Griechenland,emigration,1533.0
2023,country,Griechenland,immigration,799.0
2023,country,Honduras,emigration,23.0
2023,country,Honduras,immigration,30.0
2023,country,Indien,emigration,654.0
2023,country,Indien,immigration,442.0
2023,country,Indonesien,emigration,589.0
2023,country,Indonesien,immigration,419.0
2023,country,Irak,emigration,803.0
2023,country,Irak,immigration,580.0
2023,country,"Iran, Islamische Republik",emigration,213.0
2023,country,"Iran, Islamische Republik",immigration,304.0
2023,country,Irland,emigration,899.0
2023,country,Irland,immigration,642.0
2023,country,Island,emigration,148.0
2023,country,Island,immigration,78.0
2023,country,Israel,emigration,475.0
2023,country,Israel,immigration,775.0
2023,country,Italien,emigration,3382.0
2023,country,Italien,immigration,1914.0
2023,country,Japan,emigration,735.0
2023,country,Japan,immigration,592.0
2023,country,Jemen,emigration,15.0
2023,country,Jemen,immigration,15.0
2023,country,Jordanien,emigration,238.0
2023,country,Jordanien,immigration,286.0
2023,country,Kamerun,emigration,79.0
2023,country,Kamerun,immigration,123.0
2023,country,Kanada,emigration,2137.0
2023,country,Kanada,immigration,1495.0
2023,country,Kasachstan,emigration,522.0
2023,country,Kasachstan,immigration,2744.0
2023,country,Kenia,emigration,265.0
2023,country,Kenia,immigration,221.0
2023,country,Kirgisistan,emigration,74.0
2023,country,Kirgisistan,immigration,230.0
2023,country,Kolumbien,emigration,326.0
2023,country,Kolumbien,immigration,489.0
2023,country,"Kongo, Demokratische Republik",emigration,23.0
2023,country,"Kongo, Demokratische Republik",immigration,29.0
2023,country,"Korea, Demokratische Volksrepublik",emigration,26.0
2023,country,"Korea, Demokratische Volksrepublik",immigration,9.0
2023,country,"Korea, Republik",emigration,261.0
2023,country,"Korea, Republik",immigration,270.0
2023,country,Kosovo,emigration,166.0
2023,country,Kosovo,immigration,145.0
2023,country,Kroatien,emigration,876.0
2023,country,Kroatien,immigration,391.0
2023,country,Kuwait,emigration,53.0
2023,country,Kuwait,immigration,34.0
2023,country,Lettland,emigration,132.0
2023,country,Lettland,immigration,131.0
2023,country,Libanon,emigration,584.0
2023,country,Libanon,immigration,616.0
2023,country,Libyen,emigration,109.0
2023,country,Libyen,immigration,49.0
2023,country,Litauen,emigration,123.0
2023,country,Litauen,immigration,82.0
2023,country,Luxemburg,emigration,626.0
2023,country,Luxemburg,immigration,481.0
2023,country,Malta,emigration,293.0
2023,country,Malta,immigration,158.0
2023,country,Marokko,emigration,585.0
2023,country,Marokko,immigration,450.0
2023,country,Mexiko,emigration,849.0
2023,country,Mexiko,immigration,992.0
2023,country,Montenegro (ab 03.06.2006),emigration,148.0
2023,country,Montenegro (ab 03.06.2006),immigration,75.0
2023,country,Namibia,emigration,191.0
2023,country,Namibia,immigration,215.0
2023,country,Neuseeland,emigration,966.0
2023,country,Neuseeland,immigration,658.0
2023,country,Nicaragua,emigration,40.0
2023,country,Nicaragua,immigration,43.0
2023,country,Niederlande,emigration,3780.0
2023,country,Niederlande,immigration,2373.0
2023,country,Niger,emigration,7.0
2023,country,Niger,immigration,27.0
2023,country,Nigeria,emigration,94.0
2023,country,Nigeria,immigration,201.0
2023,country,Nordmazedonien,emigration,86.0
2023,country,Nordmazedonien,immigration,56.0
2023,country,Norwegen,emigration,1191.0
2023,country,Norwegen,immigration,694.0
2023,country,Pakistan,emigration,349.0
2023,country,Pakistan,immigration,482.0
2023,country,Paraguay,emigration,674.0
2023,country,Paraguay,immigration,566.0
2023,country,Peru,emigration,280.0
2023,country,Peru,immigration,345.0
2023,country,Philippinen,emigration,564.0
2023,country,Philippinen,immigration,492.0
2023,country,Polen,emigration,4080.0
2023,country,Polen,immigration,1961.0
2023,country,Portugal,emigration,2569.0
2023,country,Portugal,immigration,1426.0
2023,country,Ruanda,emigration,23.0
2023,country,Ruanda,immigration,30.0
2023,country,Rumänien,emigration,1424.0
2023,country,Rumänien,immigration,640.0
2023,country,Russische Föderation,emigration,3153.0
2023,country,Russische Föderation,immigration,4967.0
2023,country,Saudi-Arabien,emigration,402.0
2023,country,Saudi-Arabien,immigration,150.0
2023,country,Schweden,emigration,2545.0
2023,country,Schweden,immigration,1201.0
2023,country,Schweiz,emigration,20973.0
2023,country,Schweiz,immigration,8340.0
2023,country,Senegal,emigration,83.0
2023,country,Senegal,immigration,90.0
2023,country,Serbien,emigration,318.0
2023,country,Serbien,immigration,207.0
