year,dimension_value,emigration,immigration,return_rate_age
2006,2-Jährige,2343,1680,0.7170294494238156
2006,20-Jährige,2246,2155,0.9594835262689225
2006,21-Jährige,2615,2195,0.8393881453154876
2006,22-Jährige,3035,2257,0.743657331136738
2006,23-Jährige,3485,2563,0.7354375896700144
2006,24-Jährige,3805,2616,0.6875164257555848
2006,25-Jährige,4095,2650,0.6471306471306472
2006,26-Jährige,4506,2563,0.568797159343098
2006,27-Jährige,4391,2324,0.5292644044636757
2006,28-Jährige,4389,2319,0.5283663704716336
2006,29-Jährige,4362,2285,0.5238422741861531
2006,3-Jährige,2377,1439,0.6053849389987379
2006,30-Jährige,4340,2262,0.5211981566820276
2006,31-Jährige,3922,2077,0.5295767465578787
2006,32-Jährige,3599,1935,0.5376493470408447
2006,33-Jährige,3253,1751,0.5382723639717184
2006,34-Jährige,3380,1804,0.5337278106508876
2006,35-Jährige,3515,1935,0.55049786628734
2006,36-Jährige,3687,2052,0.5565500406834825
2006,37-Jährige,3782,2114,0.5589635113696457
2006,38-Jährige,3878,2203,0.5680763280041259
2006,39-Jährige,3805,2222,0.5839684625492773
2006,4-Jährige,2360,1367,0.5792372881355933
2006,40-Jährige,3597,2088,0.5804837364470392
2006,41-Jährige,3251,1981,0.6093509689326361
2006,42-Jährige,3147,1905,0.6053384175405148
2006,43-Jährige,2844,1897,0.6670182841068917
2006,44-Jährige,2725,1805,0.6623853211009174
2006,45-Jährige,2514,1694,0.6738265712012729
2006,46-Jährige,2227,1564,0.7022900763358778
2006,47-Jährige,2053,1478,0.7199220652703361
2006,48-Jährige,1865,1369,0.7340482573726541
2006,49-Jährige,1686,1224,0.7259786476868327
2006,5-Jährige,2346,1255,0.5349531116794544
2006,50-Jährige,1601,1169,0.7301686445971268
2006,51-Jährige,1400,1141,0.815
2006,52-Jährige,1338,1095,0.8183856502242153
2006,53-Jährige,1231,1019,0.8277822908204712
2006,54-Jährige,1154,938,0.8128249566724437
2006,55-Jährige,1033,938,0.9080348499515973
2006,56-Jährige,1050,900,0.8571428571428571
2006,57-Jährige,925,846,0.9145945945945946
2006,58-Jährige,836,744,0.8899521531100478
2006,59-Jährige,760,708,0.9315789473684211
2006,6-Jährige,2936,1290,0.4393732970027248
2006,60-Jährige,732,642,0.8770491803278688
2006,61-Jährige,687,514,0.7481804949053857
2006,62-Jährige,788,639,0.8109137055837563
2006,63-Jährige,780,628,0.8051282051282052
2006,64-Jährige,706,544,0.7705382436260623
2006,65-Jährige,834,742,0.8896882494004796
2006,66-Jährige,730,630,0.863013698630137
2006,67-Jährige,595,526,0.8840336134453781
2006,68-Jährige,496,430,0.8669354838709677
2006,69-Jährige,408,378,0.9264705882352942
2006,7-Jährige,2155,1116,0.5178654292343388
2006,70-Jährige,349,311,0.8911174785100286
2006,71-Jährige,296,272,0.918918918918919
2006,72-Jährige,257,226,0.8793774319066148
2006,73-Jährige,188,153,0.8138297872340425
2006,74-Jährige,170,128,0.7529411764705882
2006,75-Jährige,163,127,0.7791411042944786
2006,76-Jährige,177,152,0.8587570621468926
2006,77-Jährige,180,103,0.5722222222222222
2006,78-Jährige,177,110,0.6214689265536724
2006,79-Jährige,127,93,0.7322834645669292
2006,8-Jährige,1774,1036,0.5839909808342728
2006,80-Jährige,137,66,0.48175182481751827
2006,81-Jährige,129,53,0.4108527131782946
2006,82-Jährige,124,67,0.5403225806451613
2006,83-Jährige,93,54,0.5806451612903226
2006,84-Jährige,110,58,0.5272727272727272
2006,85-Jährige,126,41,0.3253968253968254
2006,86-Jährige,90,38,0.4222222222222222
2006,87-Jährige,59,25,0.423728813559322
2006,88-Jährige,31,13,0.41935483870967744
2006,89-Jährige,40,11,0.275
2006,9-Jährige,1661,1034,0.6225165562913907
2006,90-Jährige,27,19,0.7037037037037037
2006,91-Jährige,40,16,0.4
2006,92-Jährige,49,14,0.2857142857142857
2006,93-Jährige,39,12,0.3076923076923077
2006,94-Jährige,23,9,0.391304347826087
2006,95 Jahre und mehr,77,20,0.2597402597402597
2006,unter 1 Jahr,750,2052,2.736
2007,1-Jährige,2132,2571,1.2059099437148217
2007,10-Jährige,1794,1083,0.6036789297658863
2007,11-Jährige,1601,1010,0.6308557151780138
2007,12-Jährige,1380,833,0.6036231884057971
2007,13-Jährige,1264,876,0.6930379746835443
2007,14-Jährige,1292,757,0.5859133126934984
2007,15-Jährige,1202,781,0.6497504159733777
2007,16-Jährige,1319,896,0.6793025018953753
2007,17-Jährige,1437,966,0.6722338204592901
2007,18-Jährige,1311,1448,1.1045003813882532
2007,19-Jährige,1697,1925,1.1343547436652917
2007,2-Jährige,2421,1816,0.7501032631144156
2007,20-Jährige,2159,2175,1.0074108383510885
2007,21-Jährige,2739,2354,0.8594377510040161
2007,22-Jährige,3024,2310,0.7638888888888888
2007,23-Jährige,3429,2453,0.7153689122193059
2007,24-Jährige,3782,2608,0.6895822316234796
2007,25-Jährige,4222,2527,0.598531501657982
2007,26-Jährige,4741,2553,0.5384939886099979
2007,27-Jährige,4873,2493,0.5115945003078186
2007,28-Jährige,4686,2283,0.4871959026888604
2007,29-Jährige,4599,2313,0.50293542074364
2007,3-Jährige,2483,1632,0.657269432138542
2007,30-Jährige,4736,2293,0.48416385135135137
2007,31-Jährige,4070,2264,0.5562653562653562
2007,32-Jährige,3831,1997,0.5212738188462542
2007,33-Jährige,3523,1940,0.5506670451319898
2007,34-Jährige,3310,1777,0.536858006042296
2007,35-Jährige,3289,1905,0.5792034052903619
2007,36-Jährige,3582,2029,0.5664433277498604
2007,37-Jährige,3678,1998,0.5432300163132137
2007,38-Jährige,3667,2137,0.5827652031633488
2007,39-Jährige,3739,2112,0.5648569136132656
2007,4-Jährige,2499,1452,0.581032412965186
2007,40-Jährige,3443,2093,0.607900087133314
2007,41-Jährige,3326,2021,0.6076368009621167
2007,42-Jährige,3227,1994,0.617911372792067
2007,43-Jährige,3087,1948,0.6310333657272432
2007,44-Jährige,2844,1744,0.6132208157524613
2007,45-Jährige,2631,1671,0.6351197263397947
2007,46-Jährige,2527,1643,0.6501780767708746
2007,47-Jährige,2233,1552,0.6950291088222122
2007,48-Jährige,1997,1466,0.7341011517275914
2007,49-Jährige,1809,1262,0.6976229961304589
2007,5-Jährige,2559,1316,0.5142633841344275
2007,50-Jährige,1652,1237,0.7487893462469734
2007,51-Jährige,1615,1255,0.7770897832817337
2007,52-Jährige,1416,1122,0.7923728813559322
2007,53-Jährige,1264,1089,0.8615506329113924
2007,54-Jährige,1207,1000,0.8285004142502072
2007,55-Jährige,1158,953,0.8229706390328152
2007,56-Jährige,1029,904,0.8785228377065112
2007,57-Jährige,966,896,0.927536231884058
2007,58-Jährige,854,800,0.936768149882904
2007,59-Jährige,765,684,0.8941176470588236
2007,6-Jährige,3046,1213,0.39822718319107026
2007,60-Jährige,743,711,0.9569313593539704
2007,61-Jährige,701,568,0.8102710413694721
2007,62-Jährige,605,493,0.8148760330578513
2007,63-Jährige,769,639,0.8309492847854356
2007,64-Jährige,732,573,0.7827868852459017
2007,65-Jährige,771,648,0.8404669260700389
2007,66-Jährige,703,605,0.8605974395448079
2007,67-Jährige,676,575,0.8505917159763313
2007,68-Jährige,576,498,0.8645833333333334
2007,69-Jährige,441,433,0.981859410430839
2007,7-Jährige,2571,1261,0.49047063399455465
2007,70-Jährige,395,354,0.8962025316455696
2007,71-Jährige,361,285,0.7894736842105263
2007,72-Jährige,258,254,0.9844961240310077
2007,73-Jährige,231,192,0.8311688311688312
2007,74-Jährige,185,118,0.6378378378378379
2007,75-Jährige,165,127,0.7696969696969697
2007,76-Jährige,127,126,0.9921259842519685
2007,77-Jährige,203,136,0.6699507389162561
2007,78-Jährige,158,119,0.7531645569620253
2007,79-Jährige,135,86,0.6370370370370371
2007,8-Jährige,1817,1106,0.6086956521739131
2007,80-Jährige,139,91,0.6546762589928058
2007,81-Jährige,139,68,0.4892086330935252
2007,82-Jährige,120,52,0.43333333333333335
2007,83-Jährige,93,55,0.5913978494623656
2007,84-Jährige,117,57,0.48717948717948717
2007,85-Jährige,101,35,0.3465346534653465
2007,86-Jährige,81,42,0.5185185185185185
2007,87-Jährige,71,27,0.38028169014084506
2007,88-Jährige,49,30,0.6122448979591837
2007,89-Jährige,42,9,0.21428571428571427
2007,9-Jährige,1803,1017,0.5640599001663894
2007,90-Jährige,31,11,0.3548387096774194
2007,91-Jährige,32,11,0.34375
2007,92-Jährige,39,11,0.28205128205128205
2007,93-Jährige,31,5,0.16129032258064516
2007,94-Jährige,16,6,0.375
2007,95 Jahre und mehr,75,18,0.24
2007,unter 1 Jahr,637,2132,3.3469387755102042
2008,1-Jährige,2517,2705,1.0746920937624156
2008,10-Jährige,1913,1187,0.6204913748039729
2008,11-Jährige,1645,959,0.5829787234042553
2008,12-Jährige,1518,934,0.6152832674571805
2008,13-Jährige,1394,850,0.6097560975609756
2008,14-Jährige,1302,835,0.641321044546851
2008,15-Jährige,1243,803,0.6460176991150443
2008,16-Jährige,1300,941,0.7238461538461538
2008,17-Jährige,1457,938,0.6437886067261496
2008,18-Jährige,1418,1428,1.007052186177715
2008,19-Jährige,1721,1830,1.063335270191749
2008,2-Jährige,2561,1893,0.7391643889105818
2008,20-Jährige,2305,2068,0.897180043383948
2008,21-Jährige,2907,2187,0.7523219814241486
2008,22-Jährige,3269,2292,0.7011318446007954
2008,23-Jährige,3647,2386,0.654236358650946
2008,24-Jährige,4130,2598,0.6290556900726392
2008,25-Jährige,4608,2555,0.5544704861111112
2008,26-Jährige,5275,2637,0.4999052132701422
2008,27-Jährige,5347,2560,0.4787731438189639
2008,28-Jährige,5505,2566,0.46612170753860127
2008,29-Jährige,5093,2503,0.4914588651089731
2008,3-Jährige,2735,1698,0.6208409506398538
2008,30-Jährige,4901,2284,0.46602734135890633
2008,31-Jährige,4596,2306,0.5017406440382942
2008,32-Jährige,4170,2086,0.5002398081534772
2008,33-Jährige,3709,1952,0.5262874090051227
2008,34-Jährige,3568,2012,0.5639013452914798
2008,35-Jährige,3298,1758,0.533050333535476
2008,36-Jährige,3423,1895,0.5536079462459831
2008,37-Jährige,3730,2009,0.5386058981233244
2008,38-Jährige,3550,2046,0.5763380281690141
2008,39-Jährige,3590,2099,0.5846796657381615
2008,4-Jährige,2672,1462,0.5471556886227545
2008,40-Jährige,3789,2177,0.5745579308524676
2008,41-Jährige,3519,2137,0.6072747939755613
2008,42-Jährige,3523,2014,0.5716718705648595
2008,43-Jährige,3252,1886,0.5799507995079951
2008,44-Jährige,3206,1917,0.5979413599500936
2008,45-Jährige,2959,1847,0.6241973639743157
2008,46-Jährige,2784,1683,0.6045258620689655
2008,47-Jährige,2513,1618,0.6438519697572622
2008,48-Jährige,2387,1520,0.6367825722664432
2008,49-Jährige,2214,1425,0.6436314363143631
2008,5-Jährige,2684,1413,0.5264530551415797
2008,50-Jährige,1914,1308,0.6833855799373041
2008,51-Jährige,1711,1218,0.711864406779661
2008,52-Jährige,1659,1198,0.7221217600964437
2008,53-Jährige,1496,1068,0.713903743315508
2008,54-Jährige,1344,1085,0.8072916666666666
2008,55-Jährige,1342,949,0.7071535022354695
2008,56-Jährige,1223,942,0.7702371218315618
2008,57-Jährige,1125,796,0.7075555555555556
2008,58-Jährige,1007,820,0.814299900695134
2008,59-Jährige,876,772,0.8812785388127854
2008,6-Jährige,3195,1349,0.4222222222222222
2008,60-Jährige,947,618,0.6525871172122492
2008,61-Jährige,816,621,0.7610294117647058
2008,62-Jährige,750,517,0.6893333333333334
2008,63-Jährige,653,504,0.7718223583460949
2008,64-Jährige,763,585,0.7667103538663171
2008,65-Jährige,882,683,0.7743764172335601
2008,66-Jährige,764,516,0.675392670157068
2008,67-Jährige,751,482,0.6418109187749668
2008,68-Jährige,678,478,0.7050147492625368
2008,69-Jährige,544,456,0.8382352941176471
2008,7-Jährige,2661,1340,0.5035700864336715
2008,70-Jährige,495,373,0.7535353535353535
2008,71-Jährige,401,275,0.685785536159601
2008,72-Jährige,374,268,0.7165775401069518
2008,73-Jährige,313,233,0.744408945686901
2008,74-Jährige,290,154,0.5310344827586206
2008,75-Jährige,196,132,0.673469387755102
2008,76-Jährige,184,107,0.5815217391304348
2008,77-Jährige,156,111,0.7115384615384616
2008,78-Jährige,164,115,0.7012195121951219
2008,79-Jährige,178,108,0.6067415730337079
2008,8-Jährige,2178,1213,0.5569329660238751
2008,80-Jährige,176,114,0.6477272727272727
2008,81-Jährige,167,71,0.4251497005988024
2008,82-Jährige,127,58,0.4566929133858268
2008,83-Jährige,118,54,0.4576271186440678
2008,84-Jährige,112,55,0.49107142857142855
2008,85-Jährige,103,45,0.4368932038834951
2008,86-Jährige,88,35,0.3977272727272727
2008,87-Jährige,75,40,0.5333333333333333
2008,88-Jährige,76,28,0.3684210526315789
2008,89-Jährige,53,18,0.33962264150943394
2008,9-Jährige,1854,1122,0.6051779935275081
2008,90-Jährige,37,12,0.32432432432432434
2008,91-Jährige,28,6,0.21428571428571427
2008,92-Jährige,33,11,0.3333333333333333
2008,93-Jährige,23,8,0.34782608695652173
2008,94-Jährige,19,7,0.3684210526315789
2008,95 Jahre und mehr,65,22,0.3384615384615385
2008,unter 1 Jahr,728,2332,3.2032967032967035
2009,1-Jährige,2082,2825,1.356868395773295
2009,10-Jährige,1557,1157,0.7430956968529223
2009,11-Jährige,1365,1063,0.7787545787545788
2009,12-Jährige,1313,908,0.6915460776846916
2009,13-Jährige,1182,930,0.7868020304568528
2009,14-Jährige,1133,871,0.7687555163283318
2009,15-Jährige,1025,803,0.7834146341463415
2009,16-Jährige,1139,1027,0.9016681299385426
2009,17-Jährige,1236,938,0.7588996763754046
2009,18-Jährige,1126,1431,1.2708703374777974
2009,19-Jährige,1547,1872,1.2100840336134453
2009,2-Jährige,2312,2001,0.865484429065744
2009,20-Jährige,1994,1940,0.9729187562688064
2009,21-Jährige,2596,2224,0.8567026194144838
2009,22-Jährige,2895,2246,0.7758203799654577
2009,23-Jährige,3373,2520,0.7471093981618737
2009,24-Jährige,3571,2627,0.7356482777933352
2009,25-Jährige,4249,2849,0.6705107084019769
2009,26-Jährige,4777,2855,0.5976554322796734
2009,27-Jährige,4794,2847,0.5938673341677096
2009,28-Jährige,4778,2827,0.5916701548765174
2009,29-Jährige,4715,2769,0.5872746553552493
2009,3-Jährige,2327,1759,0.7559088955737
2009,30-Jährige,4533,2633,0.5808515332009706
2009,31-Jährige,3951,2488,0.6297139964565933
2009,32-Jährige,3602,2340,0.6496390893947807
2009,33-Jährige,3423,2218,0.6479696172947707
2009,34-Jährige,3178,2054,0.6463184392699811
2009,35-Jährige,2918,1981,0.6788896504455106
2009,36-Jährige,2827,1862,0.658648744251857
2009,37-Jährige,2892,1920,0.6639004149377593
2009,38-Jährige,3029,2073,0.6843842852426544
2009,39-Jährige,2999,2083,0.6945648549516505
2009,4-Jährige,2349,1584,0.6743295019157088
2009,40-Jährige,2949,2156,0.7310952865378094
2009,41-Jährige,2894,2228,0.7698686938493434
2009,42-Jährige,2928,2207,0.7537568306010929
2009,43-Jährige,2847,2113,0.7421847558833861
2009,44-Jährige,2600,2057,0.7911538461538462
2009,45-Jährige,2591,1894,0.7309918950212273
2009,46-Jährige,2498,1871,0.7489991993594876
2009,47-Jährige,2382,1855,0.7787573467674224
2009,48-Jährige,2105,1671,0.7938242280285036
2009,49-Jährige,2074,1651,0.796046287367406
2009,5-Jährige,2440,1506,0.6172131147540983
2009,50-Jährige,1791,1505,0.8403126744835288
2009,51-Jährige,1657,1353,0.8165359082679541
2009,52-Jährige,1470,1250,0.8503401360544217
2009,53-Jährige,1409,1156,0.8204400283889283
2009,54-Jährige,1304,1075,0.8243865030674846
2009,55-Jährige,1233,1046,0.8483373884833739
2009,56-Jährige,1144,993,0.868006993006993
2009,57-Jährige,1000,888,0.888
2009,58-Jährige,840,784,0.9333333333333333
2009,59-Jährige,868,822,0.9470046082949308
2009,6-Jährige,2907,1403,0.4826281389748882
2009,60-Jährige,962,711,0.739085239085239
2009,61-Jährige,864,670,0.7754629629629629
2009,62-Jährige,776,584,0.7525773195876289
2009,63-Jährige,665,574,0.8631578947368421
2009,64-Jährige,652,500,0.7668711656441718
2009,65-Jährige,822,689,0.8381995133819952
2009,66-Jährige,798,557,0.6979949874686717
2009,67-Jährige,668,531,0.7949101796407185
2009,68-Jährige,643,488,0.7589424572317263
2009,69-Jährige,672,502,0.7470238095238095
2009,7-Jährige,2239,1334,0.5958016971862439
2009,70-Jährige,572,410,0.7167832167832168
2009,71-Jährige,444,328,0.7387387387387387
2009,72-Jährige,398,291,0.7311557788944724
2009,73-Jährige,318,282,0.8867924528301887
2009,74-Jährige,319,200,0.6269592476489029
2009,75-Jährige,242,169,0.6983471074380165
2009,76-Jährige,169,96,0.5680473372781065
2009,77-Jährige,198,104,0.5252525252525253
2009,78-Jährige,174,105,0.603448275862069
2009,79-Jährige,162,93,0.5740740740740741
2009,8-Jährige,1762,1337,0.7587968217934166
2009,80-Jährige,155,85,0.5483870967741935
2009,81-Jährige,144,72,0.5
2009,82-Jährige,122,63,0.5163934426229508
2009,83-Jährige,129,66,0.5116279069767442
2009,84-Jährige,112,56,0.5
2009,85-Jährige,101,36,0.3564356435643564
2009,86-Jährige,90,31,0.34444444444444444
2009,87-Jährige,85,28,0.32941176470588235
2009,88-Jährige,69,31,0.4492753623188406
2009,89-Jährige,53,20,0.37735849056603776
2009,9-Jährige,1786,1303,0.7295632698768197
2009,90-Jährige,74,12,0.16216216216216217
2009,91-Jährige,40,13,0.325
2009,92-Jährige,24,9,0.375
2009,93-Jährige,34,7,0.20588235294117646
2009,94-Jährige,20,5,0.25
2009,95 Jahre und mehr,102,18,0.17647058823529413
2009,unter 1 Jahr,611,2281,3.7332242225859247
2010,1-Jährige,1989,2840,1.427853192559075
2010,10-Jährige,1523,1291,0.8476690741956664
2010,11-Jährige,1252,962,0.768370607028754
2010,12-Jährige,1210,927,0.7661157024793388
2010,13-Jährige,1069,951,0.8896164639850327
2010,14-Jährige,951,858,0.9022082018927445
2010,15-Jährige,921,860,0.9337676438653637
2010,16-Jährige,969,935,0.9649122807017544
2010,17-Jährige,1006,883,0.8777335984095428
2010,18-Jährige,964,1486,1.54149377593361
2010,19-Jährige,1333,1864,1.3983495873968492
2010,2-Jährige,2027,2027,1.0
2010,20-Jährige,1818,2111,1.1611661166116611
2010,21-Jährige,2287,2228,0.9742020113686052
2010,22-Jährige,2682,2276,0.84862043251305
2010,23-Jährige,2954,2553,0.8642518618821936
2010,24-Jährige,3501,2738,0.7820622679234505
2010,25-Jährige,3996,2714,0.6791791791791791
2010,26-Jährige,4518,2885,0.6385568835768038
2010,27-Jährige,4560,2866,0.6285087719298246
2010,28-Jährige,4560,2771,0.6076754385964912
2010,29-Jährige,4453,2723,0.611497866606782
2010,3-Jährige,2147,1855,0.863996273870517
2010,30-Jährige,4406,2717,0.6166591012256014
2010,31-Jährige,3733,2504,0.670774176265738
2010,32-Jährige,3415,2389,0.6995607613469985
2010,33-Jährige,3199,2383,0.7449202875898718
2010,34-Jährige,2962,2233,0.7538825118163404
2010,35-Jährige,2693,2043,0.7586334942443371
2010,36-Jährige,2640,1957,0.7412878787878788
2010,37-Jährige,2474,1779,0.7190784155214228
2010,38-Jährige,2496,1879,0.7528044871794872
2010,39-Jährige,2499,2049,0.8199279711884754
2010,4-Jährige,2115,1571,0.742789598108747
2010,40-Jährige,2537,1997,0.7871501773748522
2010,41-Jährige,2424,2067,0.8527227722772277
2010,42-Jährige,2503,2024,0.8086296444266879
2010,43-Jährige,2417,2074,0.8580885395117914
2010,44-Jährige,2245,1985,0.8841870824053452
2010,45-Jährige,2207,1798,0.8146805618486633
2010,46-Jährige,2139,1879,0.8784478728377747
2010,47-Jährige,2103,1741,0.8278649548264384
2010,48-Jährige,2036,1677,0.8236738703339882
2010,49-Jährige,1789,1595,0.8915595304639463
2010,5-Jährige,2282,1543,0.6761612620508326
2010,50-Jährige,1716,1480,0.8624708624708625
2010,51-Jährige,1573,1424,0.905276541640178
2010,52-Jährige,1345,1296,0.9635687732342008
2010,53-Jährige,1311,1185,0.9038901601830663
2010,54-Jährige,1157,1141,0.986171132238548
2010,55-Jährige,1109,1036,0.9341749323715058
2010,56-Jährige,996,994,0.9979919678714859
2010,57-Jährige,849,889,1.0471142520612484
2010,58-Jährige,801,820,1.0237203495630463
2010,59-Jährige,764,771,1.0091623036649215
2010,6-Jährige,2555,1379,0.5397260273972603
2010,60-Jährige,834,779,0.934052757793765
2010,61-Jährige,837,712,0.8506571087216248
2010,62-Jährige,698,652,0.9340974212034384
2010,63-Jährige,678,617,0.9100294985250738
2010,64-Jährige,563,478,0.8490230905861457
2010,65-Jährige,653,579,0.886676875957121
2010,66-Jährige,667,561,0.841079460269865
2010,67-Jährige,648,518,0.7993827160493827
2010,68-Jährige,575,462,0.8034782608695652
2010,69-Jährige,555,479,0.863063063063063
2010,7-Jährige,2002,1359,0.6788211788211789
2010,70-Jährige,590,477,0.8084745762711865
2010,71-Jährige,445,372,0.8359550561797753
2010,72-Jährige,374,310,0.8288770053475936
2010,73-Jährige,336,250,0.7440476190476191
2010,74-Jährige,306,213,0.696078431372549
2010,75-Jährige,246,188,0.7642276422764228
2010,76-Jährige,221,167,0.755656108597285
2010,77-Jährige,165,108,0.6545454545454545
2010,78-Jährige,162,97,0.5987654320987654
2010,79-Jährige,170,102,0.6
2010,8-Jährige,1635,1231,0.7529051987767584
2010,80-Jährige,155,100,0.6451612903225806
2010,81-Jährige,159,81,0.5094339622641509
2010,82-Jährige,140,65,0.4642857142857143
2010,83-Jährige,117,48,0.41025641025641024
2010,84-Jährige,91,43,0.4725274725274725
2010,85-Jährige,107,39,0.3644859813084112
2010,86-Jährige,85,41,0.4823529411764706
2010,87-Jährige,76,38,0.5
2010,88-Jährige,66,24,0.36363636363636365
2010,89-Jährige,64,18,0.28125
2010,9-Jährige,1523,1261,0.8279711096520026
2010,90-Jährige,71,20,0.28169014084507044
2010,91-Jährige,29,16,0.5517241379310345
2010,92-Jährige,23,6,0.2608695652173913
2010,93-Jährige,19,4,0.21052631578947367
2010,94-Jährige,18,5,0.2777777777777778
2010,95 Jahre und mehr,54,18,0.3333333333333333
2010,unter 1 Jahr,663,2311,3.4856711915535445
2011,1-Jährige,2129,2975,1.397369657116017
2011,10-Jährige,1504,1315,0.8743351063829787
2011,11-Jährige,1353,1230,0.9090909090909091
2011,12-Jährige,1159,1026,0.8852459016393442
2011,13-Jährige,1074,975,0.9078212290502793
2011,14-Jährige,1057,956,0.9044465468306528
2011,15-Jährige,903,941,1.0420819490586932
2011,16-Jährige,911,967,1.061470911086718
2011,17-Jährige,773,882,1.1410090556274257
2011,18-Jährige,861,1552,1.802555168408827
2011,19-Jährige,1134,1832,1.6155202821869488
2011,2-Jährige,2088,2170,1.039272030651341
2011,20-Jährige,1537,1962,1.2765126870527002
2011,21-Jährige,2158,2042,0.9462465245597775
2011,22-Jährige,2434,2182,0.8964667214461791
2011,23-Jährige,2972,2424,0.8156123822341858
2011,24-Jährige,3401,2660,0.7821229050279329
2011,25-Jährige,3920,2834,0.7229591836734693
2011,26-Jährige,4264,2851,0.6686210131332082
2011,27-Jährige,4409,2775,0.6293944205035156
2011,28-Jährige,4237,2883,0.680434269530328
2011,29-Jährige,4386,2862,0.652530779753762
2011,3-Jährige,2287,1969,0.8609532138172278
2011,30-Jährige,4363,2805,0.6429062571625028
2011,31-Jährige,4215,2718,0.6448398576512455
2011,32-Jährige,3647,2439,0.6687688511105018
2011,33-Jährige,3354,2362,0.7042337507453786
2011,34-Jährige,3038,2306,0.7590520078999342
2011,35-Jährige,2851,2199,0.7713083128726762
2011,36-Jährige,2734,1992,0.7286027798098025
2011,37-Jährige,2588,1917,0.740726429675425
2011,38-Jährige,2384,1791,0.7512583892617449
2011,39-Jährige,2332,1809,0.7757289879931389
2011,4-Jährige,2230,1769,0.7932735426008969
2011,40-Jährige,2326,1877,0.8069647463456577
2011,41-Jährige,2305,1941,0.8420824295010846
2011,42-Jährige,2325,1951,0.8391397849462365
2011,43-Jährige,2325,2045,0.8795698924731182
2011,44-Jährige,2237,1931,0.8632096557890031
2011,45-Jährige,2260,1987,0.8792035398230088
2011,46-Jährige,2164,1874,0.865988909426987
2011,47-Jährige,2131,1764,0.8277803847958705
2011,48-Jährige,1947,1789,0.9188495120698511
2011,49-Jährige,1819,1674,0.920285871357889
2011,5-Jährige,2245,1660,0.7394209354120267
2011,50-Jährige,1672,1509,0.902511961722488
2011,51-Jährige,1590,1454,0.9144654088050315
2011,52-Jährige,1447,1337,0.9239806496199032
2011,53-Jährige,1304,1144,0.8773006134969326
2011,54-Jährige,1207,1128,0.9345484672742337
2011,55-Jährige,1069,1023,0.9569691300280636
2011,56-Jährige,986,933,0.9462474645030426
2011,57-Jährige,897,889,0.9910813823857302
2011,58-Jährige,881,835,0.9477866061293984
2011,59-Jährige,817,763,0.9339045287637698
2011,6-Jährige,2626,1574,0.5993907083015994
2011,60-Jährige,831,747,0.8989169675090253
2011,61-Jährige,804,696,0.8656716417910447
2011,62-Jährige,762,643,0.8438320209973753
2011,63-Jährige,714,598,0.8375350140056023
2011,64-Jährige,654,531,0.8119266055045872
2011,65-Jährige,672,590,0.8779761904761905
2011,66-Jährige,519,441,0.8497109826589595
2011,67-Jährige,556,480,0.8633093525179856
2011,68-Jährige,553,462,0.8354430379746836
2011,69-Jährige,527,450,0.8538899430740038
2011,7-Jährige,1959,1518,0.774885145482389
2011,70-Jährige,549,438,0.7978142076502732
2011,71-Jährige,491,377,0.7678207739307535
2011,72-Jährige,425,362,0.851764705882353
2011,73-Jährige,388,292,0.7525773195876289
2011,74-Jährige,294,217,0.7380952380952381
2011,75-Jährige,290,222,0.7655172413793103
2011,76-Jährige,264,169,0.6401515151515151
2011,77-Jährige,194,132,0.6804123711340206
2011,78-Jährige,174,124,0.7126436781609196
2011,79-Jährige,149,86,0.5771812080536913
2011,8-Jährige,1640,1391,0.848170731707317
2011,80-Jährige,171,87,0.5087719298245614
2011,81-Jährige,131,84,0.6412213740458015
2011,82-Jährige,151,74,0.4900662251655629
2011,83-Jährige,116,59,0.5086206896551724
2011,84-Jährige,114,56,0.49122807017543857
2011,85-Jährige,110,59,0.5363636363636364
2011,86-Jährige,95,38,0.4
2011,87-Jährige,93,30,0.3225806451612903
2011,88-Jährige,68,28,0.4117647058823529
2011,89-Jährige,48,22,0.4583333333333333
2011,9-Jährige,1491,1358,0.9107981220657277
2011,90-Jährige,64,19,0.296875
2011,91-Jährige,42,12,0.2857142857142857
2011,92-Jährige,27,10,0.37037037037037035
2011,93-Jährige,18,6,0.3333333333333333
2011,94-Jährige,9,2,0.2222222222222222
2011,95 Jahre und mehr,58,16,0.27586206896551724
2011,unter 1 Jahr,650,2224,3.4215384615384616
2012,1-Jährige,1966,2868,1.4587995930824007
2012,10-Jährige,1405,1326,0.9437722419928826
2012,11-Jährige,1189,1152,0.9688814129520605
2012,12-Jährige,1189,1200,1.0092514718250631
2012,13-Jährige,997,998,1.0010030090270812
2012,14-Jährige,1022,983,0.961839530332681
2012,15-Jährige,878,934,1.0637813211845102
2012,16-Jährige,937,1035,1.104589114194237
2012,17-Jährige,737,1001,1.3582089552238805
2012,18-Jährige,805,1495,1.8571428571428572
2012,19-Jährige,1070,1758,1.6429906542056074
2012,2-Jährige,2004,2190,1.092814371257485
2012,20-Jährige,1453,1813,1.2477632484514798
2012,21-Jährige,1896,1850,0.9757383966244726
2012,22-Jährige,2299,2141,0.9312744671596346
2012,23-Jährige,2725,2364,0.8675229357798165
2012,24-Jährige,3273,2568,0.7846012832263978
2012,25-Jährige,3766,2629,0.6980881571959638
2012,26-Jährige,4151,2722,0.6557456034690436
2012,27-Jährige,4124,2708,0.6566440349175557
