year,origin,destination,migrants
2008,Bosnien und Herzegowina,Germany,90.0
2008,Brasilien,Germany,1255.0
2008,Bulgarien,Germany,207.0
2008,Chile,Germany,406.0
2008,China,Germany,2072.0
2008,Costa Rica,Germany,134.0
2008,Cote d'Ivoire,Germany,17.0
2008,Dänemark,Germany,754.0
2008,Estland,Germany,46.0
2008,Finnland,Germany,217.0
2008,Frankreich,Germany,5844.0
2008,Georgien,Germany,51.0
2008,Ghana,Germany,151.0
2008,Griechenland,Germany,860.0
2008,Honduras,Germany,65.0
2008,Indien,Germany,611.0
2008,Indonesien,Germany,284.0
2008,Irak,Germany,232.0
2008,"Iran, Islamische Republik",Germany,288.0
2008,Irland,Germany,954.0
2008,Island,Germany,67.0
2008,Israel,Germany,371.0
2008,Italien,Germany,2640.0
2008,Japan,Germany,568.0
2008,Jemen,Germany,52.0
2008,Jordanien,Germany,221.0
2008,Kamerun,Germany,73.0
2008,Kanada,Germany,1660.0
2008,Kasachstan,Germany,1440.0
2008,Kenia,Germany,268.0
2008,Kirgisistan,Germany,164.0
2008,Kolumbien,Germany,351.0
2008,"Kongo, Demokratische Republik",Germany,32.0
2008,"Kongo, Republik",Germany,7.0
2008,"Korea, Demokratische Volksrepublik",Germany,42.0
2008,"Korea, Republik",Germany,145.0
2008,Kosovo,Germany,47.0
2008,Kroatien,Germany,267.0
2008,Kuwait,Germany,64.0
2008,Lettland,Germany,66.0
2008,Libanon,Germany,348.0
2008,Libyen,Germany,41.0
2008,Litauen,Germany,128.0
2008,Luxemburg,Germany,701.0
2008,Malta,Germany,53.0
2008,Marokko,Germany,282.0
2008,Mexiko,Germany,669.0
2008,Montenegro (ab 03.06.2006),Germany,21.0
2008,Namibia,Germany,249.0
2008,Neuseeland,Germany,665.0
2008,Nicaragua,Germany,61.0
2008,Niederlande,Germany,2950.0
2008,Niger,Germany,12.0
2008,Nigeria,Germany,157.0
2008,Nordmazedonien,Germany,53.0
2008,Norwegen,Germany,707.0
2008,Pakistan,Germany,435.0
2008,Paraguay,Germany,344.0
2008,Peru,Germany,224.0
2008,Philippinen,Germany,445.0
2008,Polen,Germany,12131.0
2008,Portugal,Germany,734.0
2008,Ruanda,Germany,34.0
2008,Rumänien,Germany,628.0
2008,Russische Föderation,Germany,4295.0
2008,Saudi-Arabien,Germany,119.0
2008,Schweden,Germany,727.0
2008,Schweiz,Germany,8216.0
2008,Senegal,Germany,65.0
2008,Serbien,Germany,184.0
2008,Singapur,Germany,437.0
2008,Slowakei,Germany,190.0
2008,Slowenien,Germany,72.0
2008,Somalia,Germany,1.0
2008,Spanien,Germany,7891.0
2008,Syrien,Germany,258.0
2008,Südafrika,Germany,1069.0
2008,Tadschikistan,Germany,28.0
2008,Tansania,Germany,147.0
2008,Thailand,Germany,976.0
2008,Tschechien,Germany,668.0
2008,Tunesien,Germany,263.0
2008,Türkei,Germany,2569.0
2008,Uganda,Germany,84.0
2008,Ukraine,Germany,604.0
2008,Unbekanntes Ausland,Germany,288.0
2008,Ungarn,Germany,772.0
2008,Ungeklärt / Ohne Angabe,Germany,693.0
2008,Uruguay,Germany,65.0
2008,Usbekistan,Germany,157.0
2008,"Venezuela, Bolivarische Republik",Germany,209.0
2008,Vereinigte Arabische Emirate,Germany,774.0
2008,Vereinigte Staaten,Germany,10524.0
2008,Vereinigtes Königreich,Germany,5824.0
2008,Vietnam,Germany,176.0
2008,Zentralafrikanische Republik,Germany,11.0
2008,Zypern,Germany,124.0
2008,Ägypten,Germany,488.0
2008,Äthiopien,Germany,144.0
2008,Österreich,Germany,6202.0
2008,Übriges Afrika,Germany,633.0
2008,Übriges Amerika,Germany,787.0
2008,Übriges Asien,Germany,903.0
2008,Übriges Europa,Germany,203.0
2008,Übriges Ozeanien,Germany,84.0
2009,Afghanistan,Germany,157.0
2009,Albanien,Germany,33.0
2009,Algerien,Germany,185.0
2009,Andorra,Germany,13.0
2009,Angola,Germany,23.0
2009,Argentinien,Germany,414.0
2009,Armenien,Germany,49.0
2009,Aserbaidschan,Germany,29.0
2009,Australien,Germany,2439.0
2009,Belarus,Germany,58.0
2009,Belgien,Germany,1981.0
2009,"Bolivien, Plurinationaler Staat",Germany,194.0
2009,Bosnien und Herzegowina,Germany,122.0
2009,Brasilien,Germany,1267.0
2009,Bulgarien,Germany,283.0
2009,Chile,Germany,426.0
2009,China,Germany,2178.0
2009,Costa Rica,Germany,168.0
2009,Cote d'Ivoire,Germany,21.0
2009,Dänemark,Germany,929.0
2009,Estland,Germany,59.0
2009,Finnland,Germany,301.0
2009,Frankreich,Germany,6245.0
2009,Georgien,Germany,64.0
2009,Ghana,Germany,205.0
2009,Griechenland,Germany,993.0
2009,Honduras,Germany,61.0
2009,Indien,Germany,752.0
2009,Indonesien,Germany,314.0
2009,Irak,Germany,212.0
2009,"Iran, Islamische Republik",Germany,321.0
2009,Irland,Germany,988.0
2009,Island,Germany,74.0
2009,Israel,Germany,431.0
2009,Italien,Germany,2816.0
2009,Japan,Germany,532.0
2009,Jemen,Germany,56.0
2009,Jordanien,Germany,228.0
2009,Kamerun,Germany,56.0
2009,Kanada,Germany,2058.0
2009,Kasachstan,Germany,1309.0
2009,Kenia,Germany,238.0
2009,Kirgisistan,Germany,169.0
2009,Kolumbien,Germany,339.0
2009,"Kongo, Demokratische Republik",Germany,39.0
2009,"Kongo, Republik",Germany,16.0
2009,"Korea, Demokratische Volksrepublik",Germany,34.0
2009,"Korea, Republik",Germany,136.0
2009,Kosovo,Germany,119.0
2009,Kroatien,Germany,361.0
2009,Kuwait,Germany,52.0
2009,Lettland,Germany,83.0
2009,Libanon,Germany,503.0
2009,Libyen,Germany,63.0
2009,Litauen,Germany,138.0
2009,Luxemburg,Germany,590.0
2009,Malta,Germany,61.0
2009,Marokko,Germany,309.0
2009,Mexiko,Germany,760.0
2009,Montenegro (ab 03.06.2006),Germany,22.0
2009,Namibia,Germany,223.0
2009,Neuseeland,Germany,860.0
2009,Nicaragua,Germany,35.0
2009,Niederlande,Germany,2966.0
2009,Niger,Germany,15.0
2009,Nigeria,Germany,157.0
2009,Nordmazedonien,Germany,49.0
2009,Norwegen,Germany,828.0
2009,Pakistan,Germany,358.0
2009,Paraguay,Germany,336.0
2009,Peru,Germany,246.0
2009,Philippinen,Germany,478.0
2009,Polen,Germany,11846.0
2009,Portugal,Germany,753.0
2009,Ruanda,Germany,29.0
2009,Rumänien,Germany,686.0
2009,Russische Föderation,Germany,3735.0
2009,Saudi-Arabien,Germany,150.0
2009,Schweden,Germany,1040.0
2009,Schweiz,Germany,9340.0
2009,Senegal,Germany,69.0
2009,Serbien,Germany,198.0
2009,Singapur,Germany,583.0
2009,Slowakei,Germany,162.0
2009,Slowenien,Germany,83.0
2009,Somalia,Germany,5.0
2009,Spanien,Germany,8248.0
2009,Syrien,Germany,252.0
2009,Südafrika,Germany,1024.0
2009,Tadschikistan,Germany,37.0
2009,Tansania,Germany,133.0
2009,Thailand,Germany,1123.0
2009,Tschechien,Germany,780.0
2009,Tunesien,Germany,301.0
2009,Türkei,Germany,2906.0
2009,Uganda,Germany,95.0
2009,Ukraine,Germany,725.0
2009,Unbekanntes Ausland,Germany,233.0
2009,Ungarn,Germany,774.0
2009,Ungeklärt / Ohne Angabe,Germany,554.0
2009,Uruguay,Germany,81.0
2009,Usbekistan,Germany,80.0
2009,"Venezuela, Bolivarische Republik",Germany,266.0
2009,Vereinigte Arabische Emirate,Germany,1040.0
2009,Vereinigte Staaten,Germany,11166.0
2009,Vereinigtes Königreich,Germany,6153.0
2009,Vietnam,Germany,178.0
2009,Zentralafrikanische Republik,Germany,10.0
2009,Zypern,Germany,157.0
2009,Ägypten,Germany,618.0
2009,Äthiopien,Germany,219.0
2009,Österreich,Germany,6569.0
2009,Übriges Afrika,Germany,662.0
2009,Übriges Amerika,Germany,901.0
2009,Übriges Asien,Germany,880.0
2009,Übriges Europa,Germany,150.0
2009,Übriges Ozeanien,Germany,79.0
2010,Afghanistan,Germany,197.0
2010,Albanien,Germany,35.0
2010,Algerien,Germany,125.0
2010,Andorra,Germany,7.0
2010,Angola,Germany,20.0
2010,Argentinien,Germany,435.0
2010,Armenien,Germany,40.0
2010,Aserbaidschan,Germany,30.0
2010,Australien,Germany,2480.0
2010,Belarus,Germany,88.0
2010,Belgien,Germany,1937.0
2010,"Bolivien, Plurinationaler Staat",Germany,205.0
2010,Bosnien und Herzegowina,Germany,130.0
2010,Brasilien,Germany,1405.0
2010,Bulgarien,Germany,272.0
2010,Chile,Germany,450.0
2010,China,Germany,2073.0
2010,Costa Rica,Germany,138.0
2010,Cote d'Ivoire,Germany,34.0
2010,Dänemark,Germany,960.0
2010,Estland,Germany,63.0
2010,Finnland,Germany,273.0
2010,Frankreich,Germany,6124.0
2010,Georgien,Germany,32.0
2010,Ghana,Germany,196.0
2010,Griechenland,Germany,1194.0
2010,Honduras,Germany,51.0
2010,Indien,Germany,724.0
2010,Indonesien,Germany,352.0
2010,Irak,Germany,312.0
2010,"Iran, Islamische Republik",Germany,324.0
2010,Irland,Germany,833.0
2010,Island,Germany,60.0
2010,Israel,Germany,430.0
2010,Italien,Germany,2668.0
2010,Japan,Germany,581.0
2010,Jemen,Germany,47.0
2010,Jordanien,Germany,257.0
2010,Kamerun,Germany,84.0
2010,Kanada,Germany,2124.0
2010,Kasachstan,Germany,991.0
2010,Kenia,Germany,269.0
2010,Kirgisistan,Germany,145.0
2010,Kolumbien,Germany,407.0
2010,"Kongo, Demokratische Republik",Germany,19.0
2010,"Kongo, Republik",Germany,11.0
2010,"Korea, Demokratische Volksrepublik",Germany,19.0
2010,"Korea, Republik",Germany,142.0
2010,Kosovo,Germany,109.0
2010,Kroatien,Germany,330.0
2010,Kuwait,Germany,40.0
2010,Lettland,Germany,94.0
2010,Libanon,Germany,570.0
2010,Libyen,Germany,72.0
2010,Litauen,Germany,136.0
2010,Luxemburg,Germany,575.0
2010,Malta,Germany,79.0
2010,Marokko,Germany,267.0
2010,Mexiko,Germany,741.0
2010,Montenegro (ab 03.06.2006),Germany,20.0
2010,Namibia,Germany,293.0
2010,Neuseeland,Germany,858.0
2010,Nicaragua,Germany,56.0
2010,Niederlande,Germany,3042.0
2010,Niger,Germany,19.0
2010,Nigeria,Germany,192.0
2010,Nordmazedonien,Germany,63.0
2010,Norwegen,Germany,858.0
2010,Pakistan,Germany,413.0
2010,Paraguay,Germany,427.0
2010,Peru,Germany,242.0
2010,Philippinen,Germany,553.0
2010,Polen,Germany,11135.0
2010,Portugal,Germany,839.0
2010,Ruanda,Germany,40.0
2010,Rumänien,Germany,733.0
2010,Russische Föderation,Germany,3351.0
2010,Saudi-Arabien,Germany,175.0
2010,Schweden,Germany,1048.0
2010,Schweiz,Germany,9997.0
2010,Senegal,Germany,69.0
2010,Serbien,Germany,223.0
2010,Singapur,Germany,506.0
2010,Slowakei,Germany,179.0
2010,Slowenien,Germany,101.0
2010,Somalia,Germany,4.0
2010,Spanien,Germany,7936.0
2010,Syrien,Germany,266.0
2010,Südafrika,Germany,1181.0
2010,Tadschikistan,Germany,36.0
2010,Tansania,Germany,172.0
2010,Thailand,Germany,1219.0
2010,Tschechien,Germany,661.0
2010,Tunesien,Germany,346.0
2010,Türkei,Germany,3220.0
2010,Uganda,Germany,97.0
2010,Ukraine,Germany,546.0
2010,Unbekanntes Ausland,Germany,564.0
2010,Ungarn,Germany,795.0
2010,Ungeklärt / Ohne Angabe,Germany,489.0
2010,Uruguay,Germany,76.0
2010,Usbekistan,Germany,58.0
2010,"Venezuela, Bolivarische Republik",Germany,273.0
2010,Vereinigte Arabische Emirate,Germany,1119.0
2010,Vereinigte Staaten,Germany,10408.0
2010,Vereinigtes Königreich,Germany,6426.0
2010,Vietnam,Germany,197.0
2010,Zentralafrikanische Republik,Germany,6.0
2010,Zypern,Germany,148.0
2010,Ägypten,Germany,620.0
2010,Äthiopien,Germany,194.0
2010,Österreich,Germany,6537.0
2010,Übriges Afrika,Germany,819.0
2010,Übriges Amerika,Germany,899.0
2010,Übriges Asien,Germany,936.0
2010,Übriges Europa,Germany,177.0
2010,Übriges Ozeanien,Germany,89.0
2011,Afghanistan,Germany,210.0
2011,Albanien,Germany,54.0
2011,Algerien,Germany,175.0
2011,Andorra,Germany,16.0
2011,Angola,Germany,28.0
2011,Argentinien,Germany,456.0
2011,Armenien,Germany,30.0
2011,Aserbaidschan,Germany,42.0
2011,Australien,Germany,2462.0
2011,Belarus,Germany,82.0
2011,Belgien,Germany,1973.0
2011,"Bolivien, Plurinationaler Staat",Germany,218.0
2011,Bosnien und Herzegowina,Germany,115.0
2011,Brasilien,Germany,1435.0
2011,Bulgarien,Germany,293.0
2011,Chile,Germany,432.0
2011,China,Germany,2276.0
2011,Costa Rica,Germany,178.0
2011,Cote d'Ivoire,Germany,30.0
2011,Dänemark,Germany,894.0
2011,Estland,Germany,74.0
2011,Finnland,Germany,263.0
2011,Frankreich,Germany,6128.0
2011,Georgien,Germany,67.0
2011,Ghana,Germany,239.0
2011,Griechenland,Germany,1485.0
2011,Honduras,Germany,60.0
2011,Indien,Germany,789.0
2011,Indonesien,Germany,361.0
2011,Irak,Germany,535.0
2011,"Iran, Islamische Republik",Germany,335.0
2011,Irland,Germany,830.0
2011,Island,Germany,64.0
2011,Israel,Germany,511.0
2011,Italien,Germany,2716.0
2011,Japan,Germany,995.0
2011,Jemen,Germany,93.0
2011,Jordanien,Germany,257.0
2011,Kamerun,Germany,80.0
2011,Kanada,Germany,2090.0
2011,Kasachstan,Germany,1014.0
2011,Kenia,Germany,300.0
2011,Kirgisistan,Germany,118.0
2011,Kolumbien,Germany,401.0
2011,"Kongo, Demokratische Republik",Germany,52.0
2011,"Kongo, Republik",Germany,16.0
2011,"Korea, Demokratische Volksrepublik",Germany,22.0
2011,"Korea, Republik",Germany,167.0
2011,Kosovo,Germany,128.0
2011,Kroatien,Germany,290.0
2011,Kuwait,Germany,71.0
2011,Lettland,Germany,102.0
2011,Libanon,Germany,664.0
2011,Libyen,Germany,150.0
2011,Litauen,Germany,158.0
2011,Luxemburg,Germany,627.0
2011,Malta,Germany,79.0
2011,Marokko,Germany,350.0
2011,Mexiko,Germany,766.0
2011,Montenegro (ab 03.06.2006),Germany,29.0
2011,Namibia,Germany,299.0
2011,Neuseeland,Germany,824.0
2011,Nicaragua,Germany,54.0
2011,Niederlande,Germany,3027.0
2011,Niger,Germany,14.0
2011,Nigeria,Germany,173.0
2011,Nordmazedonien,Germany,87.0
2011,Norwegen,Germany,825.0
2011,Pakistan,Germany,404.0
2011,Paraguay,Germany,393.0
2011,Peru,Germany,352.0
2011,Philippinen,Germany,519.0
2011,Polen,Germany,9262.0
2011,Portugal,Germany,825.0
2011,Ruanda,Germany,38.0
2011,Rumänien,Germany,773.0
2011,Russische Föderation,Germany,3114.0
2011,Saudi-Arabien,Germany,238.0
2011,Schweden,Germany,983.0
2011,Schweiz,Germany,10869.0
2011,Senegal,Germany,72.0
2011,Serbien,Germany,233.0
2011,Singapur,Germany,547.0
2011,Slowakei,Germany,147.0
2011,Slowenien,Germany,95.0
2011,Somalia,Germany,8.0
2011,Spanien,Germany,7468.0
2011,Syrien,Germany,457.0
2011,Südafrika,Germany,1160.0
2011,Tadschikistan,Germany,45.0
2011,Tansania,Germany,142.0
2011,Thailand,Germany,1284.0
2011,Tschechien,Germany,697.0
2011,Tunesien,Germany,370.0
2011,Türkei,Germany,3166.0
2011,Uganda,Germany,138.0
2011,Ukraine,Germany,529.0
2011,Unbekanntes Ausland,Germany,0.0
2011,Ungarn,Germany,846.0
2011,Ungeklärt / Ohne Angabe,Germany,1154.0
2011,Uruguay,Germany,78.0
2011,Usbekistan,Germany,37.0
2011,"Venezuela, Bolivarische Republik",Germany,249.0
2011,Vereinigte Arabische Emirate,Germany,1151.0
2011,Vereinigte Staaten,Germany,10777.0
2011,Vereinigtes Königreich,Germany,6487.0
2011,Vietnam,Germany,237.0
2011,Zentralafrikanische Republik,Germany,8.0
2011,Zypern,Germany,193.0
2011,Ägypten,Germany,777.0
2011,Äthiopien,Germany,198.0
2011,Österreich,Germany,6879.0
2011,Übriges Afrika,Germany,736.0
2011,Übriges Amerika,Germany,1036.0
2011,Übriges Asien,Germany,1060.0
2011,Übriges Europa,Germany,110.0
2011,Übriges Ozeanien,Germany,85.0
2012,Afghanistan,Germany,244.0
2012,Albanien,Germany,55.0
2012,Algerien,Germany,189.0
2012,Andorra,Germany,12.0
2012,Angola,Germany,20.0
2012,Argentinien,Germany,445.0
2012,Armenien,Germany,18.0
2012,Aserbaidschan,Germany,35.0
2012,Australien,Germany,2444.0
2012,Belarus,Germany,84.0
2012,Belgien,Germany,1969.0
2012,"Bolivien, Plurinationaler Staat",Germany,216.0
2012,Bosnien und Herzegowina,Germany,133.0
2012,Brasilien,Germany,1520.0
2012,Bulgarien,Germany,358.0
2012,Chile,Germany,392.0
2012,China,Germany,2528.0
2012,Costa Rica,Germany,181.0
2012,Cote d'Ivoire,Germany,14.0
2012,Dänemark,Germany,853.0
2012,Estland,Germany,64.0
2012,Finnland,Germany,259.0
2012,Frankreich,Germany,5725.0
2012,Georgien,Germany,71.0
2012,Ghana,Germany,237.0
2012,Griechenland,Germany,1702.0
2012,Honduras,Germany,45.0
2012,Indien,Germany,822.0
2012,Indonesien,Germany,332.0
2012,Irak,Germany,638.0
2012,"Iran, Islamische Republik",Germany,381.0
2012,Irland,Germany,857.0
2012,Island,Germany,49.0
2012,Israel,Germany,543.0
2012,Italien,Germany,2927.0
2012,Japan,Germany,494.0
2012,Jemen,Germany,14.0
2012,Jordanien,Germany,241.0
2012,Kamerun,Germany,91.0
2012,Kanada,Germany,1980.0
2012,Kasachstan,Germany,887.0
2012,Kenia,Germany,273.0
2012,Kirgisistan,Germany,129.0
2012,Kolumbien,Germany,397.0
2012,"Kongo, Demokratische Republik",Germany,38.0
2012,"Kongo, Republik",Germany,28.0
2012,"Korea, Demokratische Volksrepublik",Germany,35.0
2012,"Korea, Republik",Germany,163.0
2012,Kosovo,Germany,148.0
2012,Kroatien,Germany,336.0
2012,Kuwait,Germany,73.0
2012,Lettland,Germany,99.0
2012,Libanon,Germany,752.0
2012,Libyen,Germany,47.0
2012,Litauen,Germany,119.0
2012,Luxemburg,Germany,706.0
2012,Malta,Germany,92.0
2012,Marokko,Germany,344.0
2012,Mexiko,Germany,741.0
2012,Montenegro (ab 03.06.2006),Germany,36.0
2012,Namibia,Germany,284.0
2012,Neuseeland,Germany,755.0
2012,Nicaragua,Germany,61.0
2012,Niederlande,Germany,3094.0
2012,Niger,Germany,16.0
2012,Nigeria,Germany,189.0
2012,Nordmazedonien,Germany,72.0
2012,Norwegen,Germany,849.0
2012,Pakistan,Germany,409.0
2012,Paraguay,Germany,396.0
2012,Peru,Germany,300.0
2012,Philippinen,Germany,533.0
2012,Polen,Germany,7958.0
2012,Portugal,Germany,847.0
2012,Ruanda,Germany,52.0
2012,Rumänien,Germany,810.0
2012,Russische Föderation,Germany,2974.0
2012,Saudi-Arabien,Germany,234.0
2012,Schweden,Germany,977.0
2012,Schweiz,Germany,11140.0
2012,Senegal,Germany,87.0
2012,Serbien,Germany,260.0
2012,Singapur,Germany,678.0
2012,Slowakei,Germany,152.0
2012,Slowenien,Germany,90.0
2012,Somalia,Germany,9.0
2012,Spanien,Germany,7773.0
2012,Syrien,Germany,828.0
2012,Südafrika,Germany,987.0
2012,Tadschikistan,Germany,28.0
2012,Tansania,Germany,156.0
2012,Thailand,Germany,1257.0
2012,Tschechien,Germany,666.0
2012,Tunesien,Germany,429.0
2012,Türkei,Germany,3227.0
2012,Uganda,Germany,90.0
2012,Ukraine,Germany,545.0
2012,Unbekanntes Ausland,Germany,0.0
2012,Ungarn,Germany,935.0
2012,Ungeklärt / Ohne Angabe,Germany,1040.0
2012,Uruguay,Germany,100.0
2012,Usbekistan,Germany,38.0
2012,"Venezuela, Bolivarische Republik",Germany,217.0
2012,Vereinigte Arabische Emirate,Germany,1119.0
2012,Vereinigte Staaten,Germany,10116.0
2012,Vereinigtes Königreich,Germany,6432.0
2012,Vietnam,Germany,252.0
2012,Zentralafrikanische Republik,Germany,10.0
2012,Zypern,Germany,180.0
2012,Ägypten,Germany,688.0
2012,Äthiopien,Germany,150.0
2012,Österreich,Germany,6915.0
2012,Übriges Afrika,Germany,815.0
2012,Übriges Amerika,Germany,942.0
2012,Übriges Asien,Germany,1066.0
2012,Übriges Europa,Germany,111.0
2012,Übriges Ozeanien,Germany,65.0
2013,Afghanistan,Germany,235.0
2013,Albanien,Germany,54.0
2013,Algerien,Germany,150.0
2013,Andorra,Germany,12.0
2013,Angola,Germany,28.0
2013,Argentinien,Germany,444.0
2013,Armenien,Germany,37.0
2013,Aserbaidschan,Germany,24.0
2013,Australien,Germany,2562.0
2013,Belarus,Germany,135.0
2013,Belgien,Germany,2041.0
2013,"Bolivien, Plurinationaler Staat",Germany,229.0
2013,Bosnien und Herzegowina,Germany,146.0
2013,Brasilien,Germany,1532.0
2013,Bulgarien,Germany,373.0
2013,Chile,Germany,448.0
2013,China,Germany,2662.0
2013,Costa Rica,Germany,175.0
2013,Cote d'Ivoire,Germany,20.0
2013,Dänemark,Germany,912.0
2013,Estland,Germany,63.0
2013,Finnland,Germany,257.0
2013,Frankreich,Germany,6051.0
2013,Georgien,Germany,62.0
2013,Ghana,Germany,239.0
2013,Griechenland,Germany,1349.0
2013,Honduras,Germany,46.0
2013,Indien,Germany,914.0
2013,Indonesien,Germany,369.0
2013,Irak,Germany,787.0
2013,"Iran, Islamische Republik",Germany,357.0
2013,Irland,Germany,706.0
2013,Island,Germany,66.0
2013,Israel,Germany,540.0
2013,Italien,Germany,3128.0
2013,Japan,Germany,479.0
2013,Jemen,Germany,22.0
2013,Jordanien,Germany,322.0
2013,Kamerun,Germany,102.0
2013,Kanada,Germany,1882.0
2013,Kasachstan,Germany,1254.0
2013,Kenia,Germany,271.0
2013,Kirgisistan,Germany,135.0
2013,Kolumbien,Germany,389.0
2013,"Kongo, Demokratische Republik",Germany,45.0
2013,"Kongo, Republik",Germany,9.0
2013,"Korea, Demokratische Volksrepublik",Germany,17.0
2013,"Korea, Republik",Germany,217.0
2013,Kosovo,Germany,156.0
2013,Kroatien,Germany,355.0
2013,Kuwait,Germany,66.0
2013,Lettland,Germany,103.0
2013,Libanon,Germany,835.0
2013,Libyen,Germany,66.0
2013,Litauen,Germany,119.0
2013,Luxemburg,Germany,626.0
2013,Malta,Germany,118.0
2013,Marokko,Germany,419.0
2013,Mexiko,Germany,754.0
2013,Montenegro (ab 03.06.2006),Germany,25.0
2013,Namibia,Germany,289.0
2013,Neuseeland,Germany,831.0
2013,Nicaragua,Germany,75.0
2013,Niederlande,Germany,2980.0
2013,Niger,Germany,11.0
2013,Nigeria,Germany,205.0
2013,Nordmazedonien,Germany,80.0
2013,Norwegen,Germany,919.0
2013,Pakistan,Germany,407.0
2013,Paraguay,Germany,350.0
2013,Peru,Germany,322.0
2013,Philippinen,Germany,581.0
2013,Polen,Germany,7900.0
2013,Portugal,Germany,848.0
2013,Ruanda,Germany,52.0
2013,Rumänien,Germany,922.0
2013,Russische Föderation,Germany,3211.0
2013,Saudi-Arabien,Germany,228.0
2013,Schweden,Germany,1139.0
2013,Schweiz,Germany,11849.0
2013,Senegal,Germany,59.0
2013,Serbien,Germany,244.0
2013,Singapur,Germany,661.0
2013,Slowakei,Germany,188.0
2013,Slowenien,Germany,117.0
2013,Somalia,Germany,21.0
2013,Spanien,Germany,7608.0
2013,Syrien,Germany,312.0
2013,Südafrika,Germany,1102.0
2013,Tadschikistan,Germany,65.0
2013,Tansania,Germany,171.0
2013,Thailand,Germany,1372.0
2013,Tschechien,Germany,669.0
2013,Tunesien,Germany,504.0
2013,Türkei,Germany,3660.0
2013,Uganda,Germany,101.0
2013,Ukraine,Germany,589.0
2013,Unbekanntes Ausland,Germany,0.0
2013,Ungarn,Germany,925.0
2013,Ungeklärt / Ohne Angabe,Germany,1364.0
2013,Uruguay,Germany,90.0
2013,Usbekistan,Germany,53.0
2013,"Venezuela, Bolivarische Republik",Germany,223.0
2013,Vereinigte Arabische Emirate,Germany,1098.0
2013,Vereinigte Staaten,Germany,10045.0
2013,Vereinigtes Königreich,Germany,6362.0
2013,Vietnam,Germany,282.0
2013,Zentralafrikanische Republik,Germany,10.0
2013,Zypern,Germany,195.0
2013,Ägypten,Germany,795.0
2013,Äthiopien,Germany,152.0
2013,Österreich,Germany,6869.0
2013,Übriges Afrika,Germany,799.0
2013,Übriges Amerika,Germany,1146.0
2013,Übriges Asien,Germany,1197.0
2013,Übriges Europa,Germany,148.0
2013,Übriges Ozeanien,Germany,91.0
2014,Afghanistan,Germany,270.0
2014,Albanien,Germany,58.0
2014,Algerien,Germany,160.0
2014,Andorra,Germany,3.0
2014,Angola,Germany,26.0
2014,Argentinien,Germany,479.0
2014,Armenien,Germany,50.0
2014,Aserbaidschan,Germany,40.0
2014,Australien,Germany,2689.0
2014,Belarus,Germany,157.0
2014,Belgien,Germany,1977.0
2014,"Bolivien, Plurinationaler Staat",Germany,262.0
2014,Bosnien und Herzegowina,Germany,113.0
2014,Brasilien,Germany,1620.0
2014,Bulgarien,Germany,415.0
2014,Chile,Germany,518.0
2014,China,Germany,2832.0
2014,Costa Rica,Germany,180.0
2014,Cote d'Ivoire,Germany,34.0
2014,Dänemark,Germany,855.0
2014,Estland,Germany,64.0
2014,Finnland,Germany,221.0
2014,Frankreich,Germany,6000.0
2014,Georgien,Germany,79.0
2014,Ghana,Germany,279.0
2014,Griechenland,Germany,1085.0
2014,Honduras,Germany,39.0
2014,Indien,Germany,842.0
2014,Indonesien,Germany,408.0
2014,Irak,Germany,1432.0
2014,"Iran, Islamische Republik",Germany,340.0
2014,Irland,Germany,723.0
2014,Island,Germany,59.0
2014,Israel,Germany,658.0
2014,Italien,Germany,2973.0
2014,Japan,Germany,497.0
2014,Jemen,Germany,26.0
2014,Jordanien,Germany,341.0
2014,Kamerun,Germany,125.0
2014,Kanada,Germany,1887.0
2014,Kasachstan,Germany,2200.0
2014,Kenia,Germany,321.0
2014,Kirgisistan,Germany,162.0
2014,Kolumbien,Germany,414.0
2014,"Kongo, Demokratische Republik",Germany,41.0
2014,"Kongo, Republik",Germany,21.0
2014,"Korea, Demokratische Volksrepublik",Germany,32.0
2014,"Korea, Republik",Germany,195.0
2014,Kosovo,Germany,183.0
2014,Kroatien,Germany,397.0
2014,Kuwait,Germany,52.0
2014,Lettland,Germany,89.0
2014,Libanon,Germany,746.0
2014,Libyen,Germany,127.0
2014,Litauen,Germany,120.0
2014,Luxemburg,Germany,653.0
2014,Malta,Germany,113.0
2014,Marokko,Germany,448.0
2014,Mexiko,Germany,842.0
2014,Montenegro (ab 03.06.2006),Germany,35.0
2014,Namibia,Germany,270.0
2014,Neuseeland,Germany,855.0
2014,Nicaragua,Germany,70.0
2014,Niederlande,Germany,2873.0
2014,Niger,Germany,9.0
2014,Nigeria,Germany,230.0
2014,Nordmazedonien,Germany,77.0
2014,Norwegen,Germany,865.0
2014,Pakistan,Germany,504.0
2014,Paraguay,Germany,354.0
2014,Peru,Germany,378.0
2014,Philippinen,Germany,576.0
2014,Polen,Germany,6982.0
2014,Portugal,Germany,806.0
2014,Ruanda,Germany,54.0
2014,Rumänien,Germany,930.0
2014,Russische Föderation,Germany,4219.0
2014,Saudi-Arabien,Germany,338.0
2014,Schweden,Germany,1015.0
2014,Schweiz,Germany,12024.0
2014,Senegal,Germany,84.0
2014,Serbien,Germany,253.0
2014,Singapur,Germany,711.0
2014,Slowakei,Germany,152.0
2014,Slowenien,Germany,119.0
2014,Somalia,Germany,19.0
2014,Spanien,Germany,6715.0
2014,Syrien,Germany,247.0
